groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Parker_fio1.1_2.bam	countData.Parker_fio1.5_1.bam	countData.Parker_fio1.5_2.bam	transcripts_y
AT5G08570	E004	71.2004716638247	0.0108526006833201	23.5023287110818	1.24762665861881e-06	0.0002288508015504	10.5375805575368	15.4226257924681	1.10872124282641	5	2778276	2778324	49	+	37	27	52	104	128	97	AT5G08570.3	AT5G08570:E004	AT5G08570	E004	26.8429138966404	0.0233630716526884	15.8544394553878	6.84058686396263e-05	0.0151141271285398	5.53316058022864	9.5497440111298	1.58952186758969	5	2778276	2778324	49	+	14	14	28	21	32	61	AT5G08570.3
AT5G09230	E019	34.9655973953307	0.0068375295729448	30.3886871595858	3.53584228755474e-08	9.40828191348838e-06	5.87980338775228	10.3867718034083	1.64743555176043	5	2873272	2873343	72	+	2	9	16	61	70	68	AT5G09230.3	AT5G09230:E019	AT5G09230	E019	59.4646628734474	0.0038981439939563	22.6790275646616	1.91446049646119e-06	0.0007850891772032	7.45555720504821	11.4952236117167	1.26798101146001	5	2873272	2873343	72	+	16	15	84	71	88	92	AT5G09230.3
AT5G10710	E014	40.5332926866771	0.0129252752586577	15.6568755817638	7.59360056463294e-05	0.0076801415987358	7.82670343654866	11.3256596041935	1.07137305152495	5	3382198	3382326	129	+	17	12	28	68	67	63	AT5G10710.2	AT5G10710:E014	AT5G10710	E014	67.4632452407531	0.0031950356546309	42.8344063866675	5.95750788440912e-11	7.23453895432912e-08	8.01552605169786	13.2083771755796	1.46804957712155	5	3382198	3382326	129	+	19	24	94	91	80	107	AT5G10710.2
AT5G11850	E004	410.631477718978	0.0028474880226276	11.8162854897473	0.0005871488002613	0.0362902396554463	28.9987178286228	32.4890559295189	0.344231442167381	5	3817325	3817492	168	-	146	290	346	621	631	557	AT5G11850.1	AT5G11850:E004	AT5G11850	E004	387.733029981339	0.00111149591096	15.4246820169401	8.58595062947202e-05	0.0180537763491013	24.4856777740147	27.4086337019061	0.361706126462757	5	3817325	3817492	168	-	173	215	422	478	498	601	AT5G11850.1
AT5G11850	E008	144.113698735963	0.0012839886578624	85.7989469662991	1.99192210670282e-20	2.01197237527687e-17	22.5993179432547	15.9077688224515	-1.03278496625608	5	3818282	3818322	41	-	108	160	194	150	147	119	AT5G11850.1	AT5G11850:E008	AT5G11850	E008	131.052828318607	0.0021763406328131	28.7447536623561	8.25733054052639e-08	5.23695280904672e-05	19.3843067597428	15.2193332972801	-0.732903903234808	5	3818282	3818322	41	-	124	110	116	134	133	183	AT5G11850.1
AT5G13590	E010	17.2630845642449	0.020839342748385	11.3758441340096	0.0007440540332078	0.0429460128340058	5.11676101093221	7.97776103018154	1.28437904344865	5	4378726	4379055	330	-	8	6	17	31	20	26	AT5G13590.2	AT5G13590:E010	AT5G13590	E010	10.7372390029932	0.120842822952112	16.7707879267391	4.21776339039124e-05	0.0103237667286183	1.14399290534462	6.08959757703029	4.83329271326615	5	4378726	4379055	330	-	0	1	19	5	12	33	AT5G13590.2
AT5G15270	E008	25.2773650405486	0.0093358917671074	69.9885849473431	5.964864179329121e-17	4.6723754972061205e-14	3.47818995996511	10.2235699469507	3.11806745096997	5	4960734	4960847	114	+	4	6	2	59	49	43	AT5G15270.3	AT5G15270:E008	AT5G15270	E008	82.2320149252265	0.011201389772284	64.1586148119189	1.14794947186218e-15	2.60621131400224e-12	6.74351244364237	15.0662911906225	2.36375244186659	5	4960734	4960847	114	+	17	14	83	118	152	123	AT5G15270.3
AT5G16030	E006	196.496403697989	0.0119066985978028	15.8737278927502	6.77121880693935e-05	0.0070100149927808	19.151827077012	25.1894942573282	0.811111808215418	5	5238680	5238682	3	+	174	254	207	211	220	119	AT5G16030.2	AT5G16030:E006	AT5G16030	E006	77.2284771171685	0.0027096155291233	24.5909020898269	7.08856140305191e-07	0.0003304872978901	9.12374247024771	13.1105978907343	1.06768665431396	5	5238680	5238682	3	+	21	26	81	84	119	154	AT5G16030.2
AT5G16680+AT5G16660	E010	674.12029365332	0.0003676000100447	11.558404705049	0.0006744369446111	0.0400236708122852	40.6268326964885	38.4491033636866	-0.171963269081557	5	5467331	5468319	989	-	573	769	875	663	646	541	"c(""AT5G16680.1"", ""AT5G16680.2"")"	AT5G16680+AT5G16660:E010	AT5G16680+AT5G16660	E010	554.805854463227	0.000729620472054	15.7137346987281	7.36871601203815e-05	0.0160322791766361	35.084986101144	32.5679040174951	-0.254970908423214	5	5467331	5468319	989	-	622	630	490	473	531	599	"c(""AT5G16680.1"", ""AT5G16680.2"")"
AT5G18620	E003	59.7919139928055	0.0059774558483116	28.223432849541	1.08088050745769e-07	2.57283076449581e-05	9.76747585720989	14.2277308470259	1.09349405983263	5	6196327	6196335	9	-	16	35	49	107	99	76	AT5G18620.2	AT5G18620:E003	AT5G18620	E003	114.545428567201	0.0092933379974452	69.0215208355698	9.739483648712299e-17	2.5428493208968e-13	9.28167311499871	18.0173266541216	1.97185382537087	5	6196327	6196335	9	-	32	32	156	158	156	168	AT5G18620.2
AT5G19320+AT5G19330	E002	1201.84115886802	0.0021210557586279	16.5748354254249	4.67674765978477e-05	0.0051752023036264	53.9097775292354	48.9522714295834	-0.316405770155475	5	6505096	6506974	1879	-	1027	1330	1512	1088	1217	1065	"c(""AT5G19320.1"", ""AT5G19320.2"")"	AT5G19320+AT5G19330:E002	AT5G19320+AT5G19330	E002	824.006435663972	0.0021158446188196	30.4468041505358	3.43148171261505e-08	2.39976996984184e-05	42.5817342267095	37.2126094350512	-0.488518985156825	5	6505096	6506974	1879	-	873	1036	708	734	768	841	"c(""AT5G19320.1"", ""AT5G19320.2"")"
AT5G19390	E024	93.2210161843023	0.0023015521607083	95.3276804834679	1.61341338946858e-22	1.87657089155387e-19	11.0360029751807	18.5420321905509	1.51415473030112	5	6537140	6537432	293	+	38	54	44	160	146	143	AT5G19390.4	AT5G19390:E024	AT5G19390	E024	76.554741407289	0.0390171103244249	26.3822329666718	2.80105199784771e-07	0.0001492484345465	7.47018263795971	15.5055967947959	2.15213347072198	5	6537140	6537432	293	+	29	16	63	144	98	121	AT5G19390.4
AT5G20490	E039	352.075812477558	0.0026791106563188	17.2958944948989	3.19877215806592e-05	0.0038129463464896	31.4454965828181	27.1847218925437	-0.439107020877747	5	6936002	6936145	144	-	245	308	376	460	388	378	"c(""AT5G20490.3"", ""AT5G20490.2"", ""AT5G20490.1"")"	AT5G20490:E039	AT5G20490	E039	80.7338293785353	0.0090471973753485	14.5670343382884	0.0001352602623151	0.0258085147529823	15.9562671723913	12.1829496067629	-0.804345377731799	5	6936002	6936145	144	-	91	81	51	59	82	135	"c(""AT5G20490.3"", ""AT5G20490.2"", ""AT5G20490.1"")"
AT5G20490	E042	363.908415886126	0.0026238714001947	16.7528925263269	4.25773070014343e-05	0.0048095668186455	31.8669591150216	27.6850853594763	-0.42483312061241	5	6937378	6937830	453	-	255	336	363	484	434	358	AT5G20490.2	AT5G20490:E042	AT5G20490	E042	93.6249616612045	0.0080075018412848	15.5859490291591	7.88382778254108e-05	0.0168949027331139	17.0233743208748	13.131102205137	-0.77757775387354	5	6937378	6937830	453	-	102	95	73	56	99	153	AT5G20490.2
AT5G22300	E003	114.111144113089	0.0016793441561174	13.1825299199954	0.0002825710205207	0.021294430242708	15.2856724039821	17.9121615541148	0.464188963553073	5	7379825	7380727	903	+	65	82	83	183	158	137	AT5G22300.2	AT5G22300:E003	AT5G22300	E003	132.429019340141	0.0252325090726921	37.9226381504619	7.36061663692229e-10	7.20659573379469e-07	12.2306445524678	21.881967201419	1.75826386675341	5	7379825	7380727	903	+	75	96	145	207	96	188	AT5G22300.2
AT5G22450+AT5G22460	E025	428.992456186542	0.0006702880297704	259.203243021029	2.5597122163333e-58	1.63746923572355e-54	25.1377131201084	36.0330277637222	1.08954971301502	5	7443508	7443949	442	-	149	212	257	734	743	621	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"	AT5G22450+AT5G22460:E025	AT5G22450+AT5G22460	E025	121.502712731088	0.009301709032562	87.1781030757617	9.91757478129905e-21	4.08844190694753e-17	9.27324860340302	19.0890296130423	2.15085625173417	5	7443508	7443949	442	-	35	33	168	174	148	188	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"
AT5G22450+AT5G22460	E026	426.230915071251	0.0005882192562649	264.917160974895	1.45455537426985e-59	9.70947333094133e-56	25.0877192223346	35.8793208952149	1.08231405020941	5	7444043	7444310	268	-	156	218	241	710	756	613	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"	AT5G22450+AT5G22460:E026	AT5G22450+AT5G22460	E026	92.4628500019761	0.0051354689354281	73.2509076549064	1.1417265632009601e-17	3.27399176532892e-14	9.13757607822916	16.5424338339122	1.75886417203928	5	7444043	7444310	268	-	35	31	125	116	111	152	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"
AT5G22450+AT5G22460	E027	311.118846130464	0.0018150455653002	168.010903405729	2.01196149506965e-38	5.41923593575515e-35	20.7444297234099	31.2040209033771	1.21939614078462	5	7444395	7444606	212	-	120	133	162	534	524	487	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"	AT5G22450+AT5G22460:E027	AT5G22450+AT5G22460	E027	59.2752057937466	0.0294063926987073	28.0717532548575	1.16899681430163e-07	7.09789492069683e-05	6.77199662930252	13.4683132583953	2.01689619152167	5	7444395	7444606	212	-	19	17	104	58	85	78	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"
AT5G22450+AT5G22460	E028	259.668262047634	0.0011529256027137	188.426707317234	7.01058370761864e-43	2.2900742907036e-39	18.8210328887972	28.7314011257081	1.2564969245378	5	7445018	7445286	269	-	90	116	135	439	451	410	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"	AT5G22450+AT5G22460:E028	AT5G22450+AT5G22460	E028	70.0936264272415	0.0146470825205799	34.0706117741111	5.314792758413811e-09	4.57457645709363e-06	8.20399752363711	14.3906424330577	1.65553783671401	5	7445018	7445286	269	-	30	23	79	96	110	89	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"
AT5G22450+AT5G22460	E031	78.7083497559998	0.0025148322177245	69.5474376421449	7.459860657220331e-17	5.726562033515191e-14	10.2475013108563	16.2300775428644	1.33892490515631	5	7445380	7445400	21	-	18	42	40	148	136	119	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"	AT5G22450+AT5G22460:E031	AT5G22450+AT5G22460	E031	22.1537395872275	0.0190250844283924	22.6810517061146	1.91244481914216e-06	0.0007850891772032	4.07944854719668	8.32511827076907	2.07107181801618	5	7445380	7445400	21	-	8	5	20	35	36	32	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"
AT5G22450+AT5G22460	E032	70.2120163587953	0.0028233771232585	61.9054066895909	3.603587480400271e-15	2.31489031743035e-12	9.67166953498318	15.3315325801135	1.34016860970411	5	7445401	7445573	173	-	17	36	36	133	118	108	"c(""AT5G22460.1"", ""AT5G22460.3"")"	AT5G22450+AT5G22460:E032	AT5G22450+AT5G22460	E032	16.7177897008451	0.0402361075763118	19.3205776765282	1.10508952614272e-05	0.0033811422744005	2.99334663504116	7.36761613878674	2.60996404398746	5	7445401	7445573	173	-	3	4	12	31	28	25	"c(""AT5G22460.1"", ""AT5G22460.3"")"
AT5G22875	E004	104.246074918401	0.0077358259858832	37.3519231750019	9.86235786988247e-10	3.40303641328758e-07	13.0105187922654	18.8350656396313	1.08167666014405	5	7650711	7651265	555	+	31	71	86	162	172	140	AT5G22875.3	AT5G22875:E004	AT5G22875	E004	132.429042023094	0.0406563194561643	15.0839831599481	0.0001028321103172	0.0208768480513035	12.1814388455294	19.0201283971878	1.33749247254419	5	7650711	7651265	555	+	85	28	180	139	163	221	AT5G22875.3
AT5G25570+AT5G25560	E033	50.0153300496483	0.0254077073203886	13.3453862662712	0.0002590591927713	0.0199565267768126	13.3067341802848	8.87479983096179	-1.17627226506024	5	8902738	8902897	160	+	67	57	54	33	34	42	"c(""AT5G25570.2"", ""AT5G25570.1"", ""AT5G25570.3"")"	AT5G25570+AT5G25560:E033	AT5G25570+AT5G25560	E033	135.705848751467	0.0042415234657874	14.3277078070458	0.0001535875587061	0.0284370489242772	19.7023503227931	16.3015024167548	-0.576383340555111	5	8902738	8902897	160	+	142	166	115	129	106	164	"c(""AT5G25570.2"", ""AT5G25570.1"", ""AT5G25570.3"")"
AT5G35330	E008	32.1639645691944	0.0074128482141084	31.1588690957636	2.37750606442646e-08	6.57691001930442e-06	10.8800258801467	6.64900674964139	-1.42662776725869	5	13525621	13525641	21	-	39	40	50	17	19	22	"c(""AT5G35330.3"", ""AT5G35330.2"", ""AT5G35330.4"")"	AT5G35330:E008	AT5G35330	E008	37.0158248388779	0.020199394641913	30.4373809072044	3.44819097384531e-08	2.40073783304362e-05	12.770161209353	7.07954884567798	-1.72965739981475	5	13525621	13525641	21	-	56	79	16	20	17	34	"c(""AT5G35330.3"", ""AT5G35330.2"", ""AT5G35330.4"")"
AT5G37850	E003	158.717488045918	0.0015795673101479	150.57501111795	1.29800850278255e-34	2.93063596223831e-31	23.4444855014508	14.2585611846182	-1.46130664147777	5	15065480	15065512	33	+	188	226	269	80	76	86	"c(""AT5G37850.4"", ""AT5G37850.2"")"	AT5G37850:E003	AT5G37850	E003	69.594192242313	0.0299799790517361	25.1906286319181	5.19339423990505e-07	0.0002566421433658	16.733573790235	9.47195247551367	-1.68833544388239	5	15065480	15065512	33	+	141	139	37	13	35	47	"c(""AT5G37850.4"", ""AT5G37850.2"")"
AT5G40810	E004	32.6915756803224	0.0213695254505394	38.8352743354728	4.6111937567064006e-10	1.66186990015759e-07	5.15901151516238	11.3546488263067	2.28407626081044	5	16340260	16340588	329	+	10	7	10	82	53	47	AT5G40810.2	AT5G40810:E004	AT5G40810	E004	42.4199015663213	0.0187935963828007	20.0031589044665	7.73143361117154e-06	0.002492066950735	6.65139823438471	11.3305572130845	1.55752362133107	5	16340260	16340588	329	+	20	15	50	46	43	93	AT5G40810.2
AT5G41340	E005	67.0247798087623	0.0449332304849449	11.8155015693737	0.0005873960637867	0.0362909125445392	9.99306536610831	15.4142262266127	1.26107520336546	5	16539351	16539733	383	-	40	18	52	104	100	101	AT5G41340.2	AT5G41340:E005	AT5G41340	E005	95.0469140596321	0.0028601465894146	28.9416209332497	7.45927792553416e-08	4.8086864427604e-05	11.0710694210809	15.3075300927503	0.962096552114108	5	16539351	16539733	383	-	39	44	108	109	130	158	AT5G41340.2
AT5G41950+AT5G41960	E020	108.133145358212	0.0022279614365708	19.1308140633792	1.22058270104368e-05	0.0016974280986525	17.9835105531508	14.8657130330648	-0.557207108175434	5	16790470	16790492	23	+	91	121	155	88	112	86	AT5G41960.1	AT5G41950+AT5G41960:E020	AT5G41950+AT5G41960	E020	144.643426685353	0.0015331847665246	12.9868778564874	0.0003136815828701	0.0478469788897553	19.9208526190162	17.1536398574289	-0.45636356322559	5	16790470	16790492	23	+	159	175	129	118	133	159	AT5G41960.1
AT5G41950+AT5G41960	E021	124.379949824505	0.0019134652294064	13.972180577708	0.0001855356746453	0.0154840959944034	18.9420967555505	16.349085672133	-0.431769833464828	5	16790493	16790545	53	+	100	136	172	116	136	95	"c(""AT5G41960.2"", ""AT5G41960.1"")"	AT5G41950+AT5G41960:E021	AT5G41950+AT5G41960	E021	193.746106947531	0.0027338588818453	14.3960144834321	0.0001481154629374	0.0277390813687257	22.9928649094315	19.6333765267836	-0.49029251069289	5	16790493	16790545	53	+	213	242	141	162	194	221	"c(""AT5G41960.2"", ""AT5G41960.1"")"
AT5G44290	E006	1395.65046284316	0.0003149282910811	36.8208712071206	1.29496484634516e-09	4.4083359835781e-07	53.2355241467277	57.0200612009338	0.2291841823069	5	17840970	17841293	324	-	961	1324	1518	1694	1678	1380	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.6"", ""AT5G44290.5"")"	AT5G44290:E006	AT5G44290	E006	1116.79654086541	0.0012875517784411	15.6187738975994	7.74814844714895e-05	0.0166725680019612	40.7950159716515	42.3915578778952	0.141528876126635	5	17840970	17841293	324	-	620	690	1272	1276	1314	1684	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.6"", ""AT5G44290.5"")"
AT5G44290	E011	428.333217316024	0.0014652578741879	64.9695242628838	7.60654201838315e-16	5.2605062886593e-13	35.325298495392	28.4443429381106	-0.658423137191562	5	17842387	17842671	285	-	351	551	647	380	374	288	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"	AT5G44290:E011	AT5G44290	E011	286.462457448055	0.0089665145140544	16.2297891579074	5.61049229716211e-05	0.0129821985130729	28.2728879955293	21.9424445169498	-0.80759656378148	5	17842387	17842671	285	-	270	276	275	195	325	415	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"
AT5G44290	E012	785.144243362313	0.000431713974487	112.614587108701	2.62072511244693e-26	3.86884544724977e-23	45.8797595392587	38.7662566565122	-0.531447349729493	5	17842765	17843307	543	-	672	941	1109	705	665	634	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"	AT5G44290:E012	AT5G44290	E012	495.984253863414	0.0168157900464119	15.4619145453143	8.41845629771198e-05	0.0177731538537625	36.627442604561	27.7436365521957	-0.936809782845508	5	17842765	17843307	543	-	485	517	415	315	636	665	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"
AT5G46410+AT5G46420	E002	102.733441122218	0.0033337876713389	138.619511642219	5.3346382835829e-32	1.03674305782086e-28	11.9329402882188	21.6313489818654	1.74124231272886	5	18825103	18825239	137	+	66	83	122	131	131	101	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E002	AT5G46410+AT5G46420	E002	70.5312780257564	0.0159537956331254	26.1995757649277	3.07890162402252e-07	0.0001618510393309	9.88791977126749	16.1911103731337	1.46293771821589	5	18825103	18825239	137	+	53	66	66	58	69	126	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E003	230.046720664864	0.0009729293504709	348.099233668463	1.09916167768521e-77	1.1250286158333999e-73	17.8233832686122	31.5802400166367	1.70228488800157	5	18825916	18826172	257	+	171	209	228	263	296	236	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E003	AT5G46410+AT5G46420	E003	179.033705023019	0.0121447377583295	40.5892825451796	1.87834097090676e-10	2.05766342499641e-07	15.6156065021502	24.9332880418643	1.44136440054671	5	18825916	18826172	257	+	143	161	168	161	166	309	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E005	84.9556157054936	0.0061009877635953	100.924782707862	9.55436025698964e-24	1.17350474420449e-20	10.6385635772627	19.8126878079468	1.81561863602429	5	18826296	18826417	122	+	66	77	70	90	120	93	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E005	AT5G46410+AT5G46420	E005	118.902840513135	0.0141302053617753	24.5139601467072	7.37733826011866e-07	0.0003399043509188	13.3619595213235	20.2953391416834	1.26261686530568	5	18826296	18826417	122	+	107	113	104	113	96	201	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E006	110.836686145606	0.0042728578396453	133.871932245494	5.82758913506247e-31	1.06513066655493e-27	12.2390002627641	22.4801701902258	1.78151989144452	5	18826498	18826579	82	+	83	109	91	138	147	108	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E006	AT5G46410+AT5G46420	E006	112.342640211268	0.0067595365453457	29.8630210366849	4.63672397962376e-08	3.09085993555754e-05	13.5357409696693	19.3662778786628	1.080085626571	5	18826498	18826579	82	+	108	118	86	116	98	161	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E007	399.928892430268	0.0009715576121092	483.994122667278	2.88827750883223e-107	7.39062076551687e-103	23.5382783746277	40.6489533085071	1.65971132221703	5	18826658	18827152	495	+	293	391	389	458	469	435	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E007	AT5G46410+AT5G46420	E007	351.551942697758	0.0013348153256695	162.95589415801	2.55774242735147e-37	4.45194963032735e-33	22.6230487260631	32.710851510399	1.19711948148256	5	18826658	18827152	495	+	322	345	308	360	367	432	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E008	337.665809335597	0.0007049815891559	488.194991625866	3.52016354926013e-108	1.08090141943582e-103	21.7174195414425	37.6738036995238	1.66140588330804	5	18827427	18827764	338	+	225	336	351	376	411	369	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E008	AT5G46410+AT5G46420	E008	273.355941712334	0.0042217728487854	75.1115261228383	4.44861676209767e-18	1.3401629096463901e-14	20.0350010372373	29.4139093593996	1.21916047750546	5	18827427	18827764	338	+	264	249	258	242	309	338	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E009	244.46103248373	0.0016951931150661	247.431831346368	9.426163276225619e-56	5.56614941461123e-52	18.8188005105741	31.7619855430069	1.56012141044005	5	18827998	18828786	789	+	195	217	266	265	283	256	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E009	AT5G46410+AT5G46420	E009	348.808197410852	0.0025240312224835	119.460120209761	8.30482945015546e-28	6.84720075276713e-24	22.3780743492638	32.6893131213551	1.22895527323439	5	18827998	18828786	789	+	329	322	334	331	385	412	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E011	81.6536680631385	0.0152258009599514	45.0974945083547	1.8746509230133002e-11	8.270550465811251e-09	10.8495649295275	18.8647106134552	1.61433234369097	5	18828891	18829221	331	+	69	57	95	85	116	74	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E011	AT5G46410+AT5G46420	E011	72.8384566693483	0.0206645208496755	30.1569686511916	3.98452873786826e-08	2.67073669450992e-05	9.35476774232247	16.7495147339703	1.72767101065887	5	18828891	18829221	331	+	57	49	83	104	54	94	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E015	526.626815051023	0.0007449178903538	28.847945436802	7.82889028902815e-08	1.94493450821115e-05	34.3967612368087	30.0669234353072	-0.409371649521958	5	18829625	18830191	567	+	581	825	972	253	249	215	AT5G46420.1	AT5G46410+AT5G46420:E015	AT5G46410+AT5G46420	E015	331.789469338627	0.0018092816825547	26.3329210614585	2.87348656378797e-07	0.0001525889549798	28.9061949385146	25.4168083257767	-0.416484886948274	5	18829625	18830191	567	+	557	592	190	187	176	275	AT5G46420.1
AT5G46410+AT5G46420	E016	654.894457963305	0.0013020394705646	38.563022692223	5.301385570316201e-10	1.88844948169524e-07	38.2521828096403	32.4975260879804	-0.501250718720733	5	18830370	18830509	140	+	765	1030	1182	275	277	291	AT5G46420.1	AT5G46410+AT5G46420:E016	AT5G46410+AT5G46420	E016	296.218994184698	0.0014127868679267	28.7700583010733	8.15014231150257e-08	5.18998411943699e-05	27.5167603549749	24.1029324656607	-0.424409433239854	5	18830370	18830509	140	+	491	537	171	170	155	240	AT5G46420.1
AT5G46410+AT5G46420	E017	728.045751818082	0.0016070370716838	34.613433458645	4.021216719323921e-09	1.26253047631452e-06	40.1320920550158	34.2534592352073	-0.490076766239772	5	18830626	18830760	135	+	878	1124	1291	344	297	302	AT5G46420.1	AT5G46410+AT5G46420:E017	AT5G46410+AT5G46420	E017	239.289845607839	0.0014050106161683	22.4260988084982	2.18386210349733e-06	0.0008817174387553	24.9110126580974	21.9536766560823	-0.397964152865922	5	18830626	18830760	135	+	378	446	144	139	132	185	AT5G46420.1
AT5G46410+AT5G46420	E018	468.053767307185	0.0005595255317195	37.0984291063362	1.12314166715517e-09	3.85762729660702e-07	32.6038424029494	27.9784403043232	-0.462743886347786	5	18830844	18830954	111	+	543	750	826	235	206	176	AT5G46420.1	AT5G46410+AT5G46420:E018	AT5G46410+AT5G46420	E018	232.53519649912	0.00510477652781	14.3573376508439	0.0001511893222587	0.028161842699729	24.8000640657062	21.3066243532778	-0.476830825081798	5	18830844	18830954	111	+	360	457	127	146	146	140	AT5G46420.1
AT5G46410+AT5G46420	E019	1042.80280282508	0.0004803983066272	70.506827045024	4.58676409183832e-17	3.6487351866318e-14	47.2379275578465	40.8664720179193	-0.460256797076145	5	18831033	18831293	261	+	1166	1745	1822	487	482	410	AT5G46420.1	AT5G46410+AT5G46420:E019	AT5G46410+AT5G46420	E019	399.080895580635	0.0010636461569012	53.2312845655835	2.96498925285026e-13	5.33875283261493e-10	31.6080532989508	27.0909583107916	-0.508061392018284	5	18831033	18831293	261	+	661	751	228	237	224	262	AT5G46420.1
AT5G46410+AT5G46420	E020	1084.38531473031	0.0005607089178942	41.4287302666856	1.22247451916439e-10	4.9521507368683e-08	47.7659229967649	42.6943645376345	-0.358325659563828	5	18831395	18831594	200	+	1198	1755	1900	517	574	427	AT5G46420.1	AT5G46410+AT5G46420:E020	AT5G46410+AT5G46420	E020	586.259793124887	0.0011475143330803	37.9876270072108	7.11946981624372e-10	7.01433450096988e-07	36.57187891283	32.8525996575258	-0.370237067733212	5	18831395	18831594	200	+	935	1063	356	357	362	404	AT5G46420.1
AT5G46410+AT5G46420	E021	1301.26112356807	0.0004346724304841	65.9933489250211	4.524471919491201e-16	3.17188207214377e-13	51.9162245512999	45.8843541940067	-0.400511968876053	5	18831674	18831944	271	+	1462	2056	2338	614	657	508	AT5G46420.1	AT5G46410+AT5G46420:E021	AT5G46410+AT5G46420	E021	624.744884220676	0.0010750518166093	31.3963427323253	2.10376807647661e-08	1.54722759021697e-05	37.2907801820834	34.0711199676605	-0.314510633423094	5	18831674	18831944	271	+	989	1106	391	391	389	441	AT5G46420.1
