groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Parker_Col.0_20c_1.bam	countData.Parker_Col.0_20c_2.bam	countData.Parker_Col.0_20c_3.bam	countData.Parker_Col.0_20c_4.bam	countData.Parker_Col.0_20c_5.bam	countData.Parker_Col.0_20c_6.bam	countData.Parker_fio1_20c_1.bam	countData.Parker_fio1_20c_2.bam	countData.Parker_fio1_20c_3.bam	countData.Parker_fio1_20c_4.bam	countData.Parker_fio1_20c_5.bam	countData.Parker_fio1_20c_6.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Parker_fio1.1_2.bam	countData.Parker_fio1.5_1.bam	countData.Parker_fio1.5_2.bam	transcripts_y
AT3G26890+AT3G26900	E012	756.222705698132	0.0078593737983852	157.104613502595	4.8561325420613394e-36	8.57561677040664e-33	29.8344236555075	47.3112020509961	1.48980306470357	3	9910945	9911367	423	-	443	612	437	433	610	487	686	816	903	1466	1313	648	"c(""AT3G26890.8"", ""AT3G26890.7"")"	AT3G26890+AT3G26900:E012	AT3G26890+AT3G26900	E012	183.340159478529	0.0065200638886132	100.141518782108	1.4188776300264802e-23	7.170000596738981e-20	12.8864060757055	24.5375625847349	1.96370007235728	3	9910945	9911367	423	-	94	67	198	224	267	277	"c(""AT3G26890.8"", ""AT3G26890.7"")"
AT3G26890+AT3G26900	E013	271.442236983609	0.0127580121761173	28.1918354382585	1.09867039340006e-07	1.41852858528992e-05	20.8417597697193	27.9989142366269	0.893758381815845	3	9911368	9911414	47	-	188	227	211	204	337	257	197	253	276	393	439	234	"c(""AT3G26890.1"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"	AT3G26890+AT3G26900:E013	AT3G26890+AT3G26900	E013	71.7890675945724	0.0095230468040967	25.6428830837524	4.10807776733302e-07	0.0002082649185787	9.67489174009263	15.2510418481995	1.34703140907174	3	9911368	9911414	47	-	36	54	76	93	68	115	"c(""AT3G26890.1"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"
AT3G26890+AT3G26900	E024	373.778749126364	0.0015858763373777	46.7721718062468	7.97376801158123e-12	1.8751156117566704e-09	30.0190156326269	26.9639973410872	-0.330516001425064	3	9912205	9912207	3	-	349	593	525	433	617	561	259	233	269	352	455	154	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E024	AT3G26890+AT3G26900	E024	138.731119446721	0.0026844140892046	13.2132922248211	0.0002779706653144	0.0438516220169599	19.3509709469305	17.2530396552082	-0.349705514375031	3	9912205	9912207	3	-	176	201	116	113	93	132	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E026	279.694244162106	0.0039061105621393	27.9524393235077	1.24334121030235e-07	1.58784147473076e-05	26.4126229977814	23.398962835198	-0.367585898294798	3	9912290	9912313	24	-	271	522	404	275	435	447	218	181	198	291	299	93	"c(""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E026	AT3G26890+AT3G26900	E026	118.369789211745	0.0055318323367176	21.2543606040158	4.02194355600466e-06	0.0014618225102905	18.7966576794541	15.2339522014695	-0.635771726278742	3	9912290	9912313	24	-	181	173	83	103	70	93	"c(""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E027	847.011396960442	0.0004986551442635	155.121444590085	1.31720836028122e-35	2.23018312810006e-32	43.6164137478277	38.8907847028543	-0.376872826023471	3	9912314	9912382	69	-	855	1401	1171	997	1375	1248	627	512	567	829	939	348	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E027	AT3G26890+AT3G26900	E027	338.721046780099	0.0040218122061019	22.2643573909813	2.37575722193544e-06	0.000938497988506	29.5089015580451	25.7192998806221	-0.446566462426274	3	9912314	9912382	69	-	477	474	270	287	227	282	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E028	969.070149423161	0.000485204464873	183.802451621483	7.165353755328289e-42	1.78300057264405e-38	46.3730672887606	41.2096424275366	-0.393765395770254	3	9912462	9912526	65	-	1062	1620	1322	1121	1618	1382	702	558	665	1012	1063	367	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E028	AT3G26890+AT3G26900	E028	377.919557933972	0.0042401990232979	27.7880171490959	1.35361913063097e-07	8.02454004996454e-05	31.3052592368425	26.7259331655793	-0.519610283396247	3	9912462	9912526	65	-	561	528	292	305	236	331	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E029	1400.28931960892	0.0005715380484813	245.195301207542	2.89699219947811e-55	1.39934947913144e-51	54.342058166089	47.8606712797138	-0.443470648354433	3	9912607	9912685	79	-	1472	2379	1917	1718	2455	1974	1053	821	930	1315	1544	510	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E029	AT3G26890+AT3G26900	E029	547.263507884036	0.0036349206026325	32.7730696983905	1.03569799528554e-08	8.15297298278746e-06	36.4554187447297	31.5411311898521	-0.496573994903468	3	9912607	9912685	79	-	792	772	404	463	389	435	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E030	1683.32371888489	0.0013926748522417	151.408723884055	8.532091276935221e-35	1.38736872732042e-31	58.5726858553481	51.4738163594928	-0.463018576000264	3	9912774	9912873	100	-	1785	2922	2289	2101	2977	2314	1263	1009	1123	1428	1849	629	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E030	AT3G26890+AT3G26900	E030	719.727719292327	0.000479565741448	141.902822771087	1.02124448259127e-32	1.14271421919205e-28	40.8763146239237	35.2777603773027	-0.52459735276798	3	9912774	9912873	100	-	1024	1056	512	543	528	638	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E031	1599.18743328739	0.0027397380488121	88.0383197989402	6.4198627029972904e-21	3.4682463534166097e-18	57.4248327749585	50.3074243021245	-0.470551415964142	3	9913002	9913084	83	-	1664	2779	2192	2061	2767	2212	1202	978	1043	1230	1738	640	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E031	AT3G26890+AT3G26900	E031	670.444441687233	0.0005283048583013	163.300279980967	2.15090586600595e-37	4.2117963215195395e-33	40.1899488463537	33.8560589985325	-0.604650947165675	3	9913002	9913084	83	-	972	1021	447	487	489	591	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E032	1409.71869478445	0.0024207708673117	98.9732839100876	2.5593119487746702e-23	1.6812836798846502e-20	54.6694045725798	47.5923769436376	-0.484139568563643	3	9913212	9913299	88	-	1456	2539	1906	1755	2430	2031	1073	882	923	1092	1447	558	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E032	AT3G26890+AT3G26900	E032	506.054334783996	0.0012763409835229	91.0888672376568	1.37362337692445e-21	6.3288485071167194e-18	35.9229188904376	29.9989571505354	-0.612243708260657	3	9913212	9913299	88	-	756	754	341	353	345	482	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E033	1206.87865634128	0.000927141442143	199.94748702494	2.1443289628351002e-45	6.587236174467049e-42	51.3274831773705	44.4211405289962	-0.494233306214742	3	9913631	9913703	73	-	1262	2096	1665	1485	2071	1786	923	703	753	1035	1239	490	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E033	AT3G26890+AT3G26900	E033	353.444221927455	0.0018390897798573	67.9455083974791	1.6807684570642799e-16	4.31632361206612e-13	31.0184672663112	25.4068929754641	-0.651320065656671	3	9913631	9913703	73	-	563	503	233	247	246	319	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E034	1040.97209385528	0.0011384648735615	154.564740130868	1.7430596485016502e-35	2.92108338972166e-32	48.1490352667522	41.7986472108523	-0.475125899128974	3	9913810	9913864	55	-	1088	1785	1398	1282	1750	1584	808	588	668	884	1087	433	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E034	AT3G26890+AT3G26900	E034	352.011736119752	0.002073080687538	43.9967706910024	3.2891808228004897e-11	4.29380628544452e-08	30.3871371531439	25.9168232450172	-0.519175497285413	3	9913810	9913864	55	-	522	495	249	232	273	339	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E035	917.323216776664	0.0015010245617537	111.215832751492	5.30670159694546e-26	4.3145060231165703e-23	45.4647568783486	39.7173665070995	-0.447595680251927	3	9913963	9914003	41	-	987	1542	1215	1134	1523	1352	736	520	585	780	951	396	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E035	AT3G26890+AT3G26900	E035	361.336857848437	0.0011516897086133	61.8184684635618	3.7662529385084e-15	8.19432021282248e-12	30.7365759062754	26.2034599496063	-0.521925057327053	3	9913963	9914003	41	-	515	530	269	242	270	338	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E036	1921.85352943669	0.0021540094511352	107.537553648902	3.3941280089306803e-25	2.5453170372726198e-22	61.6048815973299	54.3659555297193	-0.457161590122107	3	9914235	9914514	280	-	2154	3441	2503	2245	3287	2759	1556	1117	1235	1602	1960	786	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E036	AT3G26890+AT3G26900	E036	615.356252349767	0.0021459242675801	60.3014263994116	8.13884020003821e-15	1.6999541266885097e-11	38.5903275973856	32.8788671587443	-0.558016016720989	3	9914235	9914514	280	-	931	867	449	410	480	537	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G27260	E009	564.95034936918	0.0036324942451495	68.144513595033	1.51941641387217e-16	5.9799387730341e-14	29.6716023180092	36.5093563482299	0.652260100610201	3	10070619	10070645	27	+	292	439	297	301	504	371	616	709	646	1098	952	429	AT3G27260.3	AT3G27260:E009	AT3G27260	E009	79.7006748431194	0.005303864776926	12.9603320206935	0.0003181607508874	0.0483990741692997	10.8778956677817	13.9362388157472	0.733370468780452	3	10070619	10070645	27	+	40	41	86	78	122	125	AT3G27260.3
AT3G27700	E007	990.539337739819	0.000670871989502	14.1291337500749	0.0001706797598036	0.0083055046850574	45.0466473995515	44.0180147222064	-0.0774096404189173	3	10260623	10261376	754	-	958	1459	1132	1071	1338	1266	861	742	791	1157	1379	407	"c(""AT3G27700.1"", ""AT3G27700.2"")"	AT3G27700:E007	AT3G27700	E007	188.55835097774	0.0036810168278768	43.8495799272245	3.54607250899898e-11	4.55327336622712e-08	24.3799512980461	17.9173370159384	-0.954602208209097	3	10260623	10261376	754	-	200	221	144	137	197	252	"c(""AT3G27700.1"", ""AT3G27700.2"")"
AT3G29350	E003	53.3579223168865	0.0107458963614443	41.0907369633479	1.45323438107003e-10	3.00210803612445e-08	9.05981868510642	13.0789601082571	1.07015699147065	3	11264631	11264685	55	-	33	47	50	42	59	39	50	62	62	75	89	33	AT3G29350.2	AT3G29350:E003	AT3G29350	E003	29.4440055431998	0.0120766988633836	14.7025325305703	0.0001258772315526	0.0244179817872545	6.0637243914589	9.31409075184924	1.25063643796407	3	11264631	11264685	55	-	12	18	39	36	41	32	AT3G29350.2
AT3G30390	E006	1629.97903110683	0.0049553299266307	11.9129945439956	0.000557437174392	0.0206284411953021	52.5659415171208	57.0734020939926	0.294492324508049	3	11978927	11979037	111	-	1265	1748	1564	1715	2410	1956	1803	1033	1662	2385	2143	769	"c(""AT3G30390.2"", ""AT3G30390.3"")"	AT3G30390:E006	AT3G30390	E006	208.535164740164	0.0016222581731259	39.755905280205	2.8776919995137003e-10	3.08764525416315e-07	18.526876681758	23.3376557334426	0.714673737907619	3	11978927	11979037	111	-	134	171	197	189	275	319	"c(""AT3G30390.2"", ""AT3G30390.3"")"
AT3G45040	E003	41.3665075045433	0.0271346483242742	71.2646947310926	3.1237567546530403e-17	1.3020832977923301e-14	6.11531328856867	12.486803955589	2.07416443841273	3	16473016	16473100	85	-	15	18	30	19	23	7	57	52	40	92	98	34	AT3G45040.2	AT3G45040:E003	AT3G45040	E003	20.7116480968986	0.0411878631978242	18.8926662592676	1.38283260361627e-05	0.0040041311094583	3.53675933473934	8.2121760506183	2.44410693122545	3	16473016	16473100	85	-	5	5	30	41	15	30	AT3G45040.2
AT3G45240	E014	307.535845489524	0.0084518879005898	42.2599875493019	7.991086866354969e-11	1.70662181825125e-08	22.3825009015553	28.9375083450269	0.781490022077231	3	16573244	16573555	312	-	201	290	252	195	328	192	259	323	369	582	527	201	AT3G45240.1	AT3G45240:E014	AT3G45240	E014	67.9555972094611	0.0108294506883888	14.4196221954038	0.0001462702361154	0.0275072329267226	9.99460409216589	13.8018006979747	0.953348305904377	3	16573244	16573555	312	-	41	40	82	60	76	123	AT3G45240.1
AT3G46610	E001	626.150314342177	0.0062804600356958	18.7115914833136	1.52055337799826e-05	0.0011133460649817	37.9566795105931	34.9537023717181	-0.263797551878275	3	17159763	17159785	23	-	562	994	707	654	1025	624	724	511	516	621	849	206	AT3G46610.1	AT3G46610:E001	AT3G46610	E001	396.085449135732	0.0013623362326893	39.0879431910159	4.05138245822031e-10	4.20302758175581e-07	31.2903232585892	27.8837398409713	-0.380538721517354	3	17159763	17159785	23	-	505	561	308	290	318	399	AT3G46610.1
AT3G46610	E003	3513.38695689437	0.005071412655416	18.888379428838	1.38594360037352e-05	0.0010294721364836	71.6196581547981	74.6825302717944	0.170843808747254	3	17160122	17162475	2354	-	2820	4457	3337	3028	4609	3506	3706	3342	3359	4885	4882	1685	"c(""AT3G46610.2"", ""AT3G46610.1"")"	AT3G46610:E003	AT3G46610	E003	960.182149850899	0.0013954503198265	30.3768414844664	3.55750054314292e-08	2.45502015455694e-05	40.7770368682835	43.2970887931445	0.222041393723353	3	17160122	17162475	2354	-	1021	1000	914	879	874	1115	"c(""AT3G46610.2"", ""AT3G46610.1"")"
AT3G48880	E004	78.4021848002279	0.0153272422634851	26.0863698971177	3.26480606398717e-07	3.7973486508551e-05	11.4229817470493	15.3655601365234	0.868293148966214	3	18127231	18127860	630	+	53	86	77	41	68	78	103	73	65	154	116	48	AT3G48880.3	AT3G48880:E004	AT3G48880	E004	26.8536099831896	0.0099900684712471	41.0006688273249	1.52177133640778e-10	1.69069874745356e-07	4.23491290049327	9.57392418686214	2.3715773877358	3	18127231	18127860	630	+	9	6	33	31	32	58	AT3G48880.3
AT3G49060+AT3G49055	E021	63.1923011945437	0.0145024904134599	71.8505562638762	2.32128078398062e-17	9.750091706258461e-15	8.63557273195448	14.668018196091	1.54562987019126	3	18191186	18191703	518	-	25	42	39	35	33	46	86	61	68	138	119	53	AT3G49060.3	AT3G49060+AT3G49055:E021	AT3G49060+AT3G49055	E021	12.3612295809607	0.0349265339063593	14.2954434104705	0.00015624262988	0.028761128620412	2.93525225700773	6.40470466631166	2.25922399949913	3	18191186	18191703	518	-	4	3	12	12	25	21	AT3G49060.3
AT3G49430	E007	230.16966649915	0.0026143916209486	132.609128329391	1.1008586856276799e-30	1.25552933095837e-27	25.7828558191827	18.7508664812815	-0.95657279121173	3	18332493	18332641	149	+	284	457	350	306	432	367	110	124	114	193	203	74	"c(""AT3G49430.6"", ""AT3G49430.4"")"	AT3G49430:E007	AT3G49430	E007	73.60514049164	0.003462877759853	16.8221183920439	4.10520276960043e-05	0.010079752731402	15.2180512173143	11.9675270706174	-0.714821045335084	3	18332493	18332641	149	+	90	113	57	54	57	71	"c(""AT3G49430.6"", ""AT3G49430.4"")"
AT3G52155	E007	41.474747500905	0.0141977808722921	27.4252623289667	1.63284228088067e-07	2.03927721272695e-05	11.1579637946465	7.80745270975075	-1.037995222567	3	19344562	19344647	86	+	57	77	85	63	81	54	13	17	32	27	33	8	AT3G52155.2	AT3G52155:E007	AT3G52155	E007	22.0749440589274	0.0118754318918217	23.1756934386669	1.47854403385722e-06	0.0006192964705663	9.55251924430067	5.63913703067726	-1.53534234728449	3	19344562	19344647	86	+	32	46	15	15	11	11	AT3G52155.2
AT3G52560	E006	862.708269466917	0.0029591875083318	50.4708794270932	1.2094617552604e-12	3.15289401571312e-10	44.7628546088497	38.908489344579	-0.462162303076033	3	19495266	19495268	3	-	992	1693	1049	890	1375	1019	937	598	604	768	894	273	"c(""AT3G52560.2"", ""AT3G52560.3"")"	AT3G52560:E006	AT3G52560	E006	253.626942489452	0.0061485655054874	18.6488928271077	1.57138498552296e-05	0.0044194003725698	26.7571616839798	21.7166123119121	-0.66091528870846	3	19495266	19495268	3	-	327	313	229	222	187	239	"c(""AT3G52560.2"", ""AT3G52560.3"")"
AT3G53460	E008	232.312026849587	0.006358729268939	64.2202019135654	1.11262034311869e-15	3.95502637798349e-13	19.3607280026058	25.8514945690933	0.869515199618568	3	19820724	19820786	63	-	165	202	172	185	218	220	256	233	220	374	402	154	AT3G53460.4	AT3G53460:E008	AT3G53460	E008	129.531425347149	0.0099568382251864	25.9727039930726	3.46278916426809e-07	0.0001790273426273	13.0611904246101	18.8669775081188	1.10614838300776	3	19820724	19820786	63	-	74	64	170	125	152	214	AT3G53460.4
AT3G53560+AT3G53570	E002	3116.78087074411	0.007049899695294	17.0561659645116	3.62903484297828e-05	0.0023163764101516	73.7583812107134	66.8705325056487	-0.391607674150132	3	19859627	19861097	1471	-	2943	4089	4046	3283	3638	3686	2968	2478	2383	4761	3967	1209	"c(""AT3G53560.2"", ""AT3G53560.1"")"	AT3G53560+AT3G53570:E002	AT3G53560+AT3G53570	E002	2422.45674737934	0.0023682159383565	18.9416140960963	1.3478039771956e-05	0.0039464708156195	60.4732589562003	56.3207249298234	-0.312209990696992	3	19859627	19861097	1471	-	2284	2556	2282	2223	2306	3069	"c(""AT3G53560.2"", ""AT3G53560.1"")"
AT3G53560+AT3G53570	E019	226.690721362292	0.0054900858737198	20.460541279826	6.08733575865113e-06	0.0005124220022115	20.9475446179949	23.4560931701035	0.339762664230398	3	19864154	19864362	209	-	153	232	215	153	231	199	242	206	203	306	417	172	AT3G53570.1	AT3G53560+AT3G53570:E019	AT3G53560+AT3G53570	E019	42.12084623742	0.0126767689962819	17.1333914429763	3.48442917553076e-05	0.0087334847872839	7.33479039394003	10.7934586436574	1.12996954074911	3	19864154	19864362	209	-	16	24	47	38	60	78	AT3G53570.1
AT3G54010	E004	70.1091187020508	0.0097821959550058	62.382273271632	2.8285786503775904e-15	9.53887328354851e-13	9.94137283268134	15.1365020601968	1.22878850003846	3	20001314	20001383	70	+	30	75	45	30	55	59	84	86	99	132	131	33	AT3G54010.2	AT3G54010:E004	AT3G54010	E004	28.4756656265657	0.0069798024271104	17.6829705217507	2.6095240792306e-05	0.006801783129112	5.77478746736409	9.13712810954789	1.33620015020044	3	20001314	20001383	70	+	13	13	29	33	42	46	AT3G54010.2
AT3G56130	E006	461.269578308693	0.004226693174138	104.093080658419	1.93031170141652e-24	1.39655925703541e-21	36.0601743497618	27.2404105814401	-0.875898109241282	3	20827694	20827900	207	+	486	707	609	611	829	543	396	321	299	417	515	167	"c(""AT3G56130.3"", ""AT3G56130.2"")"	AT3G56130:E006	AT3G56130	E006	85.6868152026594	0.0188411263009282	14.667280994551	0.000128253371375	0.0247427920352795	17.3373139860961	12.1389671569542	-1.06571143235628	3	20827694	20827900	207	+	90	144	77	51	77	75	"c(""AT3G56130.3"", ""AT3G56130.2"")"
AT3G56210	E002	350.351397907148	0.0037950746530466	179.055079042797	7.79359501141536e-41	1.8285109941639501e-37	21.9828504686405	31.917022010806	1.14003575328503	3	20852385	20852709	325	-	174	241	231	192	336	244	514	377	440	469	728	232	"c(""AT3G56210.5"", ""AT3G56210.4"", ""AT3G56210.2"")"	AT3G56210:E002	AT3G56210	E002	236.415074732413	0.0013210018213597	23.4200123271189	1.30216808580808e-06	0.0005560969168703	25.1552143341252	21.7412583366616	-0.459335291506361	3	20852385	20852709	325	-	286	326	195	194	187	231	"c(""AT3G56210.5"", ""AT3G56210.4"", ""AT3G56210.2"")"
AT3G56860	E005	816.132771303443	0.002067177128048	23.9464796590661	9.90512445476147e-07	0.0001032194415897	38.9833578335404	41.9733878564033	0.241813995070485	3	21049237	21049348	112	-	599	859	761	562	947	706	823	776	753	1367	1418	481	"c(""AT3G56860.8"", ""AT3G56860.3"", ""AT3G56860.9"", ""AT3G56860.6"")"	AT3G56860:E005	AT3G56860	E005	216.520782196369	0.0041650134865048	17.6066325859453	2.71639307273672e-05	0.0070451723117608	19.1093201705048	22.2693837877327	0.4731337091358	3	21049237	21049348	112	-	135	140	274	255	253	253	"c(""AT3G56860.8"", ""AT3G56860.3"", ""AT3G56860.9"", ""AT3G56860.6"")"
AT3G56860	E007	1259.42843269727	0.0016820282964741	12.0710540172478	0.0005121073977015	0.0193036754547261	47.9718773510254	49.8340601104312	0.131137087550377	3	21049417	21049532	116	-	941	1350	1158	992	1502	1203	1213	1213	1138	2060	2003	729	"c(""AT3G56860.8"", ""AT3G56860.7"", ""AT3G56860.4"", ""AT3G56860.1"", ""AT3G56860.9"", ""AT3G56860.3"", ""AT3G56860.6"", ""AT3G56860.10"")"	AT3G56860:E007	AT3G56860	E007	296.911510946763	0.0018114185643855	22.5084200188349	2.09224491972863e-06	0.0008491045366977	22.7547151228197	25.5226119744292	0.363313357828512	3	21049417	21049532	116	-	198	202	352	350	332	367	"c(""AT3G56860.8"", ""AT3G56860.7"", ""AT3G56860.4"", ""AT3G56860.1"", ""AT3G56860.9"", ""AT3G56860.3"", ""AT3G56860.6"", ""AT3G56860.10"")"
AT3G56860	E012	747.859311213116	0.0033780317287631	19.1353740418364	1.21767009481559e-05	0.000926630941816	41.6842369884296	37.2404875012935	-0.366722549114494	3	21050018	21050491	474	-	697	1049	864	701	1032	810	788	533	604	1085	961	331	"c(""AT3G56860.7"", ""AT3G56860.2"", ""AT3G56860.11"", ""AT3G56860.6"", ""AT3G56860.10"")"	AT3G56860:E012	AT3G56860	E012	564.06952295338	0.0008242296296985	28.0398908061908	1.18840291616566e-07	7.1878646186557e-05	36.3161835984125	31.341104831874	-0.504494476366379	3	21050018	21050491	474	-	599	563	543	543	540	610	"c(""AT3G56860.7"", ""AT3G56860.2"", ""AT3G56860.11"", ""AT3G56860.6"", ""AT3G56860.10"")"
AT3G56950	E003	556.320933809843	0.0025213738258545	47.886067902594	4.51720153443033e-12	1.1006959086091402e-09	36.087791443325	32.8580605512495	-0.297009996632498	3	21078484	21078589	106	-	519	807	736	481	843	838	559	361	449	574	690	234	AT3G56950.1	AT3G56950:E003	AT3G56950	E003	301.440709863206	0.0011496682083758	19.6172003865774	9.46135940071909e-06	0.0029761864916494	26.5921058640926	24.9556943469831	-0.203463573190051	3	21078484	21078589	106	-	315	315	263	277	281	379	AT3G56950.1
AT3G56950	E004	880.449933919097	0.0014815625539641	99.8137190691787	1.67426475299722e-23	1.1087413262671001e-20	44.4595336491687	40.1848584646682	-0.334297899624705	3	21078590	21078750	161	-	826	1314	1082	914	1308	1311	867	527	700	921	1140	352	"c(""AT3G56950.1"", ""AT3G56950.2"")"	AT3G56950:E004	AT3G56950	E004	445.496953224705	0.0018107890018248	19.1575258806086	1.20361999518231e-05	0.0036189919287005	31.4992002559427	29.7197523014499	-0.193651248664615	3	21078590	21078750	161	-	442	485	387	400	448	541	"c(""AT3G56950.1"", ""AT3G56950.2"")"
AT3G57050	E013	89.6159145203161	0.0033087480377158	185.140917548022	3.65623864053768e-42	9.38236538144975e-39	10.2907870649671	17.6225257262519	1.5768709946691	3	21114060	21114112	53	-	35	49	66	41	74	54	113	99	104	194	185	62	AT3G57050.5	AT3G57050:E013	AT3G57050	E013	53.0762654228504	0.0145904891061526	21.3961572416613	3.73519067531406e-06	0.0013788848897688	7.51574950398549	12.2806483254599	1.43981484204021	3	21114060	21114112	53	-	23	19	47	71	64	109	AT3G57050.5
