groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1	log2fold_fio1_Col_0	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1.1	fio1.5	log2fold_fio1.1_Col_0	log2fold_fio1.5_Col_0	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Sun_fio1.1_2.bam	countData.Sun_fio1.5_1.bam	countData.Sun_fio1.5_2.bam	transcripts_y
AT4G18140+AT4G18130	E015	244.9006880884	0.0029442468436183	24.5134330579947	7.37935666271948e-07	0.0001432304207872	26.4458351326306	22.5437612117277	-0.475197684046184	4	10048056	10048550	495	-	193	313	327	251	213	187	"c(""AT4G18140.4"", ""AT4G18140.2"", ""AT4G18140.3"", ""AT4G18140.1"", ""AT4G18140.6"", ""AT4G18140.5"")"	AT4G18140+AT4G18130:E015	AT4G18140+AT4G18130	E015	238.608292616636	0.0008592398212356	16.3039236670559	0.0002881694641967	0.0074160249663771	23.1829554823601	25.4991819801951	22.5829251976217	0.281296086108576	-0.0772537729606295	4	10048056	10048550	495	-	222	204	246	295	200	271	"c(""AT4G18140.4"", ""AT4G18140.2"", ""AT4G18140.3"", ""AT4G18140.1"", ""AT4G18140.6"", ""AT4G18140.5"")"
AT4G19520	E001	5.53224526385182	0.0299164887859779	17.2892911826877	3.20990749180003e-05	0.0038231413374645	1.85594411117211	5.03275047941435	2.88006635897435	4	10639269	10639651	383	-	2	2	0	11	11	9	"c(""AT4G19520.1"", ""AT4G19520.3"", ""AT4G19520.2"")"	AT4G19520:E001	AT4G19520	E001	24.5250674645103	0.0087576667645161	15.6887991492625	0.0003919408687289	0.0093888321218355	9.80152775120828	7.10342236807551	6.10312742915275	-0.931634409403161	-1.37033313229537	4	10639269	10639651	383	-	29	25	24	34	15	18	"c(""AT4G19520.1"", ""AT4G19520.3"", ""AT4G19520.2"")"
AT4G20380+AT4G20390	E019	63.3828137466366	0.0038301719759789	50.5598435751026	1.15585997111391e-12	5.87613183328208e-10	9.80799180192949	15.2960558095467	1.29281181990738	4	11005974	11006073	100	+	36	42	39	112	105	62	AT4G20380.9	AT4G20380+AT4G20390:E019	AT4G20380+AT4G20390	E019	52.5933202320338	0.0118694462503711	14.0088312707537	0.0009078643040799	0.0178119748601724	8.611032361149	11.5399975816687	12.8876459862951	0.84819748760904	1.16880040599219	4	11005974	11006073	100	+	31	21	65	50	70	88	AT4G20380.9
AT4G21410+AT4G03065+AT4G21400	E027	32.4972636345151	0.0135591076796359	19.3565278032321	1.08447887875104e-05	0.001528926007848	6.67545403439019	10.5283125517382	1.31975397814667	4	11403020	11403093	74	-	11	20	13	43	66	52	AT4G21410.2	AT4G21410+AT4G03065+AT4G21400:E027	AT4G21410+AT4G03065+AT4G21400	E027	37.9341224405916	0.0152926281243018	17.5160123046264	0.0001571977246495	0.004608269472118	7.00328910016623	11.6002019433789	9.87314001361966	1.46105798908506	0.993766267238254	4	11403020	11403093	74	-	14	29	58	46	36	47	AT4G21410.2
AT4G21450	E004	4.45710686090493	0.0427057367108221	20.9402355895845	4.7383685133989e-06	0.0007538670651421	1.26244659785408	4.86828098084294	3.89607598724051	4	11426566	11426622	57	+	0	2	0	12	7	8	AT4G21450.3	AT4G21450:E004	AT4G21450	E004	14.7217849299955	0.0093977714587297	15.4358718688417	0.0004447777074526	0.0103805825330116	4.06983674576753	5.84999493613088	7.57651494731232	1.04795514523803	1.79550011770228	4	11426566	11426622	57	+	9	4	13	15	23	28	AT4G21450.3
AT4G21510+AT4G21520	E004	119.074237232904	0.0075708185484046	30.1274796366218	4.04557879537341e-08	1.06355772680425e-05	20.1940392160642	14.6659314704678	-0.937658097732232	4	11446630	11447335	706	-	88	167	135	122	105	105	"c(""AT4G21510.1"", ""AT4G21510.2"")"	AT4G21510+AT4G21520:E004	AT4G21510+AT4G21520	E004	270.501461741419	0.0050588037071622	16.4232830925377	0.0002714747170125	0.0070598152971738	26.8852631150923	22.2664643534755	26.4277763713277	-0.557017904738874	-0.0509307569103736	4	11446630	11447335	706	-	276	328	186	196	327	335	"c(""AT4G21510.1"", ""AT4G21510.2"")"
AT4G21585+AT4G21580	E016	23.0941677234861	0.0140885464169645	12.4698539272284	0.0004135724324038	0.0281827676639877	8.73915277522818	5.90117488371715	-1.13616828562438	4	11477987	11478101	115	+	28	28	39	10	19	11	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"	AT4G21585+AT4G21580:E016	AT4G21585+AT4G21580	E016	21.9453225153025	0.0087206075526703	17.8854543808992	0.0001306841531785	0.0039824658725685	8.9535849672798	5.53598651990416	5.98378609968719	-1.39012715564848	-1.165391037038	4	11477987	11478101	115	+	33	47	9	12	13	17	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"
AT4G21585+AT4G21580	E017	58.2761286194263	0.009664626324272	34.7881432790907	3.6760541942159404e-09	1.16608388520242e-06	14.2572049795663	8.88631118528792	-1.37359169136303	4	11478359	11478539	181	+	55	81	122	29	39	23	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"	AT4G21585+AT4G21580:E017	AT4G21585+AT4G21580	E017	42.1714771609884	0.0046694503870983	19.1244020154218	7.03378140923851e-05	0.0024401497401248	11.7957789412391	8.86849639190714	8.2492362913064	-0.82653153931439	-1.03600526177418	4	11478359	11478539	181	+	68	71	21	33	28	29	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"
AT4G21585+AT4G21580	E020	29.3384728305295	0.0062643231116979	27.5421032677375	1.53711664809962e-07	3.54344623097198e-05	10.0852077871104	6.19141363564012	-1.41265902096878	4	11478817	11478872	56	+	35	43	49	15	15	14	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"	AT4G21585+AT4G21580:E020	AT4G21585+AT4G21580	E020	25.0346575985916	0.0073588005350102	11.9824009661212	0.0025006602472884	0.0373997488959554	9.12222611466106	6.72440398458934	6.38241331859814	-0.882166583975841	-1.03303576444245	4	11478817	11478872	56	+	37	46	16	15	20	14	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"
AT4G21585+AT4G21580	E024	54.3015098128461	0.012831437085275	26.2039226263639	3.07197880041236e-07	6.66159470660041e-05	13.5711809112134	8.69049853393673	-1.29439544913706	4	11479304	11479371	68	+	67	65	98	32	32	23	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"	AT4G21585+AT4G21580:E024	AT4G21585+AT4G21580	E024	39.1517740392849	0.0055154231368019	24.3874089557149	5.06222484882812e-06	0.0002864535836072	11.4114338008426	9.19063044472676	7.00815288828474	-0.627145859003012	-1.41145889619888	4	11479304	11479371	68	+	66	64	30	28	25	16	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"
AT4G21585+AT4G21580	E028	50.008857115453	0.0199413835981662	20.4434257712709	6.14201743579844e-06	0.0009439278647829	13.1212503696671	8.30014228671726	-1.32930786353425	4	11479835	11480012	178	+	50	65	103	17	33	29	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"	AT4G21585+AT4G21580:E028	AT4G21585+AT4G21580	E028	53.7950842941159	0.033907245699073	12.3438641300269	0.0020871994972526	0.0329127646275172	13.6790969436375	10.4435781442734	7.97961324774641	-0.78324515594338	-1.56233264946437	4	11479835	11480012	178	+	116	70	31	44	27	26	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"
AT4G22570	E004	160.755525266341	0.0029837306428976	11.9713716784889	0.000540241580269	0.034189319793365	21.4886955692367	18.4800899593032	-0.444399029977816	4	11882797	11882863	67	-	120	217	194	152	137	153	AT4G22570.2	AT4G22570:E004	AT4G22570	E004	22.1312703402408	0.0078051355697421	13.9500364472412	0.0009349493290994	0.0182198725584141	9.38182578685868	6.29552486005556	6.43498565003333	-1.15389511899351	-1.09057141342324	4	11882797	11882863	67	-	23	33	20	16	20	21	AT4G22570.2
AT4G23895+AT4G23900	E024	205.03069121253	0.0011903840582009	12.0176229615699	0.0005269987040913	0.0335726601822186	21.379704906881	23.5654686001812	0.28836180065968	4	12426195	12426475	281	+	128	170	206	243	264	250	"c(""AT4G23900.1"", ""AT4G23895.3"")"	AT4G23895+AT4G23900:E024	AT4G23895+AT4G23900	E024	140.863289834051	0.001075907598596	44.1970893011306	2.52769110508623e-10	4.91461320236829e-08	15.1065704871369	18.6186072728429	20.5248336332575	0.610006842134974	0.895581419977226	4	12426195	12426475	281	+	74	85	147	151	170	247	"c(""AT4G23900.1"", ""AT4G23895.3"")"
AT4G23910	E003	85.657510922356	0.0029438962486586	139.577907100547	3.29243088243345e-32	6.56476510883127e-29	18.0067454268516	9.08523167819766	-1.99238851552013	4	12426712	12426729	18	+	94	132	181	37	22	37	AT4G23910.1	AT4G23910:E003	AT4G23910	E003	29.5561292317915	0.0618726138763187	18.231681294681	0.0001099108860477	0.0034836754927773	11.8937385897673	6.28328590902944	5.45043626478827	-1.84714580322711	-2.25800871965592	4	12426712	12426729	18	+	48	69	9	23	7	19	AT4G23910.1
AT4G24190	E013	1854.37855126871	0.0002640891273673	12.6358998204323	0.0003784090244972	0.0265647633886876	62.9941216467969	60.9135972363642	-0.11592115495052	4	12555155	12555235	81	-	1565	2036	2220	1859	1890	1619	"c(""AT4G24190.2"", ""AT4G24190.1"")"	AT4G24190:E013	AT4G24190	E013	605.634791015767	0.0003804159305205	25.6465241192688	2.69729251676464e-06	0.0001682035999295	36.3531262021786	35.8314920382856	39.45098053819	-0.0438686963561867	0.249457661861994	4	12555155	12555235	81	-	506	565	508	510	765	860	"c(""AT4G24190.2"", ""AT4G24190.1"")"
AT4G24730	E002	501.295686354884	0.0029221839023035	42.5070926756147	7.04263760855273e-11	2.94620204915831e-08	36.3481777502563	32.9321584081403	-0.302701262843321	4	12752528	12753643	1116	-	339	458	522	567	686	506	"c(""AT4G24730.1"", ""AT4G24730.2"")"	AT4G24730:E002	AT4G24730	E002	523.440911477657	0.0014226824998208	32.5768086316436	8.43404447096471e-08	8.80757676046843e-06	36.2491853857007	34.3159413526305	33.4139201075705	-0.165990436023293	-0.246368586440532	4	12752528	12753643	1116	-	381	423	606	531	585	653	"c(""AT4G24730.1"", ""AT4G24730.2"")"
AT4G24730	E003	58.5693972607355	0.0036040089672469	93.5432449558922	3.9742169606762196e-22	4.42146036212043e-19	7.60959722254944	14.3208924656761	1.83573526549404	4	12753644	12754010	367	-	20	16	18	101	118	98	AT4G24730.1	AT4G24730:E003	AT4G24730	E003	45.9293362126819	0.0042511917118808	64.3632084668207	1.0561044258455501e-14	4.46316130995213e-12	5.24645153191483	10.8030923075913	12.4109943816637	2.08924172317365	2.4917577529946	4	12753644	12754010	367	-	4	12	59	49	71	94	AT4G24730.1
AT4G24740	E005	124.639620715673	0.003792878309872	84.3017713466935	4.24734472267997e-20	4.15347028836341e-17	13.3565543815537	21.3534621651156	1.37506892865172	4	12755049	12755141	93	-	34	85	87	205	202	179	"c(""AT4G24740.5"", ""AT4G24740.3"")"	AT4G24740:E005	AT4G24740	E005	169.639352844407	0.0015273025196627	133.346800482534	1.10690458274261e-29	1.90793038674396e-26	13.281267380828	23.1355435581696	22.146329886142	1.62223623405901	1.49355651174656	4	12755049	12755141	93	-	81	56	207	244	215	231	"c(""AT4G24740.5"", ""AT4G24740.3"")"
AT4G25080	E012	625.996052147855	0.0012728646089978	12.8176505586673	0.0003433646249565	0.0246916959576455	39.5968884757676	36.3281508618017	-0.267353142574654	4	12878382	12878384	3	+	549	820	836	529	600	431	"c(""AT4G25080.4"", ""AT4G25080.3"", ""AT4G25080.1"")"	AT4G25080:E012	AT4G25080	E012	1963.07226215015	0.0005115407459093	11.9329029953455	0.0025633212509874	0.0380346240902525	64.8608050450274	63.9817728958641	61.9592160634746	-0.0457450199833644	-0.152782789858261	4	12878382	12878384	3	+	1996	1942	2165	1918	1734	2039	"c(""AT4G25080.4"", ""AT4G25080.3"", ""AT4G25080.1"")"
AT4G26530+AT4G26520+AT4G26510	E001	116.261249648977	0.0029029468925636	28.9332461358193	7.49159788888501e-08	1.87021955102523e-05	15.8135894947103	18.288462853358	0.425993116809476	4	13381687	13383924	2238	+	104	116	125	124	132	99	"c(""AT4G26510.3"", ""AT4G26510.2"")"	AT4G26530+AT4G26520+AT4G26510:E001	AT4G26530+AT4G26520+AT4G26510	E001	1254.68427172638	0.0006795034895328	173.835610049337	1.78680392847944e-38	4.72597316297098e-35	60.1336433703159	49.6405398724416	47.182826351231	-0.618677449483204	-0.778768926529109	4	13381687	13383924	2238	+	1344	1536	1132	1167	1061	1311	"c(""AT4G26510.3"", ""AT4G26510.2"")"
AT4G26530+AT4G26520+AT4G26510	E022	350.868314639417	0.0014539302764584	92.7647458418035	5.88949721979028e-22	6.50514034643455e-19	26.8553904946455	31.8606991041079	0.515475208600726	4	13388363	13388703	341	+	249	384	393	429	353	334	"c(""AT4G26520.2"", ""AT4G26520.1"", ""AT4G26520.3"")"	AT4G26530+AT4G26520+AT4G26510:E022	AT4G26530+AT4G26520+AT4G26510	E022	153.445271003817	0.0011776451076359	39.8131901931486	2.26295332321131e-09	3.53513867108507e-07	18.3001245454616	16.9580364960853	21.8453593573058	-0.222512320940902	0.519192698249684	4	13388363	13388703	341	+	119	115	123	123	200	275	"c(""AT4G26520.2"", ""AT4G26520.1"", ""AT4G26520.3"")"
AT4G26530+AT4G26520+AT4G26510	E024	104.092545127982	0.0156137296192287	13.3817881644675	0.0002540793747811	0.0196861341759825	14.8912066574759	17.7475310562669	0.513447643497256	4	13388719	13388783	65	+	53	116	145	115	133	87	"c(""AT4G26520.4"", ""AT4G26520.2"")"	AT4G26530+AT4G26520+AT4G26510:E024	AT4G26530+AT4G26520+AT4G26510	E024	42.8976576988461	0.0054481399239829	12.1402696151318	0.0023108616679668	0.035497221932009	9.46401245228392	8.95303161826135	11.7601110030729	-0.160698024168302	0.629585675997033	4	13388719	13388783	65	+	28	34	33	35	70	65	"c(""AT4G26520.4"", ""AT4G26520.2"")"
AT4G26530+AT4G26520+AT4G26510	E025	658.382974501845	0.0012034888177515	120.719937859599	4.40071469424645e-28	7.187677946889981e-25	36.5906518286983	42.367577556697	0.457397466525812	4	13388784	13389037	254	+	455	731	787	764	711	583	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"	AT4G26530+AT4G26520+AT4G26510:E025	AT4G26530+AT4G26520+AT4G26510	E025	389.378668680195	0.0009405404777056	69.4406888734562	8.33961499116904e-16	3.99795930417274e-13	31.9782921986398	25.9923814082305	32.5907437684974	-0.618041895345584	0.057018332956595	4	13388784	13389037	254	+	334	401	294	293	467	615	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"
AT4G26530+AT4G26520+AT4G26510	E026	831.98236790662	0.0002999981599199	215.167548349773	1.02451126685279e-48	4.1392951263134e-45	41.2070329964172	46.4669674579566	0.381306218537302	4	13389170	13389598	429	+	620	940	982	865	894	761	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"	AT4G26530+AT4G26520+AT4G26510:E026	AT4G26530+AT4G26520+AT4G26510	E026	896.502556605668	0.000275016685469	130.41207132322	4.80151760291357e-29	8.18424010436177e-26	49.2125514616656	40.3958261453523	45.1353789155951	-0.614830580006936	-0.27150332087672	4	13389170	13389598	429	+	916	923	727	746	964	1191	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"
AT4G26530+AT4G26520+AT4G26510	E027	405.896982059994	0.0008091503566729	80.5268388217182	2.86783192239668e-19	2.62082282765215e-16	29.696973300331	33.1000104908596	0.329257383853671	4	13389826	13390184	359	+	294	454	519	420	438	352	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"	AT4G26530+AT4G26520+AT4G26510:E027	AT4G26530+AT4G26520+AT4G26510	E027	740.025752774039	0.0015188625407301	30.4988078945433	2.38379010872889e-07	2.17018407468824e-05	44.498286754658	38.3526054401317	40.4777644476476	-0.458043639472917	-0.292815636186422	4	13389826	13390184	359	+	736	741	718	601	736	973	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"
AT4G26530+AT4G26520+AT4G26510	E039	94.9309678956326	0.0056448535767389	19.0322431615617	1.28528204043632e-05	0.0017725949397312	17.3443919784352	11.6832813576004	-1.15262603460156	4	13391486	13391491	6	+	89	164	168	40	51	52	"c(""AT4G26530.3"", ""AT4G26530.2"")"	AT4G26530+AT4G26520+AT4G26510:E039	AT4G26530+AT4G26520+AT4G26510	E039	64.6281196064241	0.0047902307250859	19.6911760594297	5.29804261943171e-05	0.0019544979843239	10.2646331525543	12.0255287890572	14.5477527786137	0.459115749574645	1.01239800304868	4	13391486	13391491	6	+	31	42	60	63	82	127	"c(""AT4G26530.3"", ""AT4G26530.2"")"
AT4G26530+AT4G26520+AT4G26510	E040	2964.01507148973	0.0014839491882197	27.4533625076411	1.60928824152052e-07	3.68767199583053e-05	79.2363104219937	65.9981460339714	-0.667267532392126	4	13391492	13391593	102	+	3228	4089	4447	2022	1900	1765	"c(""AT4G26530.2"", ""AT4G26530.3"", ""AT4G26530.1"")"	AT4G26530+AT4G26520+AT4G26510:E040	AT4G26530+AT4G26520+AT4G26510	E040	987.802087998963	0.0008507174199845	23.8993776612242	6.46124308532958e-06	0.000353366651247	44.104588724708	46.6273387360521	49.2682969511658	0.173583805133385	0.347005917998075	4	13391492	13391593	102	+	690	760	1043	962	1110	1504	"c(""AT4G26530.2"", ""AT4G26530.3"", ""AT4G26530.1"")"
AT4G26530+AT4G26520+AT4G26510	E041	7341.22939026893	0.0008458264266971	70.845927250872	3.86240188800706e-17	3.08851334305065e-14	108.96517541739	93.1199724207152	-0.675862168496007	4	13391673	13391926	254	+	7740	10183	11405	4891	4896	4262	"c(""AT4G26530.2"", ""AT4G26530.3"", ""AT4G26530.1"")"	AT4G26530+AT4G26520+AT4G26510:E041	AT4G26530+AT4G26520+AT4G26510	E041	3708.39064214124	0.0001360266952522	21.2908351598452	2.38096980326108e-05	0.0010271514444293	81.224274305799	83.0294339432363	84.0520874535208	0.0797890935045373	0.124525400325119	4	13391673	13391926	254	+	2866	3028	3982	3657	4069	5016	"c(""AT4G26530.2"", ""AT4G26530.3"", ""AT4G26530.1"")"
AT4G26530+AT4G26520+AT4G26510	E042	7418.60240280187	0.0008692146353549	70.2677658895596	5.1776868608420505e-17	4.0975786790983503e-14	109.376367257778	93.4632287290655	-0.677749696505234	4	13392043	13392471	429	+	7144	11104	11703	4845	5021	4329	"c(""AT4G26530.2"", ""AT4G26530.3"", ""AT4G26530.1"")"	AT4G26530+AT4G26520+AT4G26510:E042	AT4G26530+AT4G26520+AT4G26510	E042	8301.77363743265	0.0003302668772384	25.2703506515232	3.2554653568068e-06	0.0001969274126681	108.965166666467	114.558007383173	110.680899909155	0.210685586291039	0.0651128044699636	4	13392043	13392471	429	+	6248	6687	9396	8959	8792	10286	"c(""AT4G26530.2"", ""AT4G26530.3"", ""AT4G26530.1"")"
AT4G26530+AT4G26520+AT4G26510	E043	5763.82181875109	0.0004034543337804	119.035400399701	1.02877025602933e-27	1.62832059183694e-24	100.753568583073	85.2802962740405	-0.683874964057001	4	13392572	13393102	531	+	5611	8542	9119	3833	3791	3373	"c(""AT4G26530.2"", ""AT4G26530.3"", ""AT4G26530.1"")"	AT4G26530+AT4G26520+AT4G26510:E043	AT4G26530+AT4G26520+AT4G26510	E043	8321.07161243081	0.0002413069517436	77.0715798957181	1.83704193332254e-17	1.11830656675904e-14	109.05466867629	116.027635188199	109.140457065069	0.261924260569332	0.0032651130145637	4	13392572	13393102	531	+	6252	6714	9873	9190	8356	9986	"c(""AT4G26530.2"", ""AT4G26530.3"", ""AT4G26530.1"")"
AT4G26630	E013	34.9470514502528	0.0313666589146968	81.4421285431378	1.80469576852052e-19	1.66912615265636e-16	12.7024901353417	3.10818341199575	-4.07356330342077	4	13435596	13435651	56	-	53	67	65	0	9	3	AT4G26630.2	AT4G26630:E013	AT4G26630	E013	7.44751956138316	0.0244255678349986	45.5467004186365	1.28724042376852e-10	2.64705635990126e-08	6.79121104972231	1.18104402834655	1.79011005251169	-5.04981149908095	-3.84973524098753	4	13435596	13435651	56	-	18	21	0	1	3	0	AT4G26630.2
AT4G26965	E003	55.6533217456312	0.004833656636859	67.4299415386848	2.18308269124391e-16	1.60367792146736e-13	9.09106697799385	15.3601630348574	1.52508473813289	4	13539829	13539832	4	+	32	60	44	77	72	59	AT4G26965.2	AT4G26965:E003	AT4G26965	E003	51.9577978721699	0.0103936298613784	48.5529491281442	2.8632617839206297e-11	6.863149019127011e-09	7.62165920921899	13.2312170226414	13.8951484498938	1.59833054466951	1.74064681903067	4	13539829	13539832	4	+	50	39	63	43	55	65	AT4G26965.2
AT4G27100	E013	117.505351823443	0.0020768602062915	12.1649534001789	0.000486958817164	0.0317060166239185	15.9884149632517	18.4178679794276	0.414551235248831	4	13598609	13598963	355	+	80	114	124	124	149	128	AT4G27100.2	AT4G27100:E013	AT4G27100	E013	208.554022789523	0.0039726795149171	14.435110146533	0.0007335938111971	0.0151179059914713	20.0314796263834	24.0661974446746	21.0769433387727	0.53977982224781	0.149282999260325	4	13598609	13598963	355	+	132	125	285	305	152	261	AT4G27100.2
AT4G27230	E002	119.779147114581	0.0063078716811752	15.3453489809693	8.95410845613347e-05	0.0088293145232509	15.3918011516379	19.260286102043	0.657185819153614	4	13637339	13637459	121	-	63	112	101	184	177	111	"c(""AT4G27230.1"", ""AT4G27230.2"")"	AT4G27230:E002	AT4G27230	E002	290.891635817654	0.0005012375631199	13.5001532028434	0.0011707899331827	0.0215872837127196	27.1054645347723	26.7149897505611	24.4414395487704	-0.0430830314430448	-0.306448526275028	4	13637339	13637459	121	-	291	332	308	303	230	278	"c(""AT4G27230.1"", ""AT4G27230.2"")"
AT4G27290	E007	2.48660348987452	0.104493534665163	11.5209205993416	0.0006881730102678	0.0405741944187493	3.58860139680573	0.0280157117182682	-14.0030713753286	4	13668894	13669202	309	+	2	5	8	0	0	0	"c(""AT4G27290.1"", ""AT4G27290.2"")"	AT4G27290:E007	AT4G27290	E007	25.1656183479434	0.0195099567646807	11.2626118325617	0.0035838920070646	0.0481638665997165	9.45229439221239	6.69917483211279	7.01093329105618	-0.995945639948521	-0.864451077287947	4	13668894	13669202	309	+	35	21	13	17	40	26	"c(""AT4G27290.1"", ""AT4G27290.2"")"
