ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3282	"AT2G26540"	NA	chr2	-	11287866	11288204	11287866	11288001	11288118	11288204
3283	"AT1G67850"	NA	chr1	+	25439024	25439430	25439024	25439223	25439318	25439430
3284	"AT2G36480"	NA	chr2	-	15302866	15303128	15302866	15302915	15303060	15303128
3285	"AT4G22890"	NA	chr4	+	12008930	12009185	12008930	12009028	12009105	12009185
3286	"AT1G54650"	NA	chr1	-	20406220	20406643	20406220	20406323	20406593	20406643
3287	"AT4G34680"	NA	chr4	+	16553144	16553981	16553144	16553479	16553694	16553981
3288	"AT1G31050"	NA	chr1	-	11075412	11075893	11075412	11075631	11075736	11075893
3289	"AT1G31050"	NA	chr1	-	11075982	11076198	11075982	11076021	11076132	11076198
3290	"AT1G31050"	NA	chr1	-	11075982	11076458	11075982	11076021	11076389	11076458
3291	"AT1G31050"	NA	chr1	-	11075982	11076458	11075982	11076198	11076389	11076458
3292	"AT1G03860"	NA	chr1	-	980777	981160	980777	980894	980986	981160
3293	"AT1G11660"	NA	chr1	+	3920655	3922228	3920655	3920911	3921001	3922228
3294	"AT1G11660"	NA	chr1	+	3921001	3922228	3921001	3921036	3921104	3922228
3295	"AT1G01355"	NA	chr1	+	138874	139114	138874	138914	138988	139114
3296	"AT2G47160"	NA	chr2	-	19360257	19360608	19360257	19360450	19360525	19360608
3297	"AT5G54590"	NA	chr5	+	22179930	22180796	22179930	22180236	22180436	22180796
3298	"AT5G54590"	NA	chr5	+	22181712	22181956	22181712	22181798	22181884	22181956
3299	"AT5G10440"	NA	chr5	-	3281161	3281623	3281161	3281277	3281418	3281623
3300	"AT1G16570"	NA	chr1	-	5670879	5671177	5670879	5671008	5671101	5671177
3301	"AT1G11880"	NA	chr1	-	4008176	4008641	4008176	4008337	4008411	4008641
3302	"AT1G67792"	NA	chr1	+	25417377	25420252	25417377	25418000	25418097	25420252
3303	"AT1G67792"	NA	chr1	+	25417377	25420252	25417377	25419294	25419490	25420252
3304	"AT1G18470"	NA	chr1	-	6356854	6357149	6356854	6356935	6357079	6357149
3305	"AT3G12220"	NA	chr3	-	3898565	3899019	3898565	3898711	3898784	3899019
3306	"AT1G11940"	NA	chr1	-	4032257	4032547	4032257	4032314	4032505	4032547
3307	"AT1G18335"	NA	chr1	-	6309393	6309653	6309393	6309454	6309528	6309653
3308	"AT1G18335"	NA	chr1	-	6309393	6309653	6309393	6309454	6309587	6309653
3309	"AT1G11960"	NA	chr1	-	4040265	4040995	4040265	4040499	4040670	4040995
3310	"AT1G65850"	NA	chr1	+	24494677	24495413	24494677	24494797	24494902	24495413
3311	"AT1G09932"	NA	chr1	-	3230449	3230922	3230449	3230800	3230880	3230922
3312	"AT5G16780"	NA	chr5	-	5517399	5517861	5517399	5517516	5517611	5517861
3313	"AT5G55260"	NA	chr5	+	22417302	22417641	22417302	22417455	22417578	22417641
3314	"AT1G64680"	NA	chr1	+	24036653	24036936	24036653	24036760	24036840	24036936
3315	"AT5G16690"	NA	chr5	+	5479436	5480067	5479436	5479616	5479772	5480067
3316	"AT2G01830"	NA	chr2	-	366886	368357	366886	367431	367954	368357
3317	"AT2G01830"	NA	chr2	-	366886	368357	366886	367436	367954	368357
3318	"AT1G33330"	NA	chr1	+	12086217	12086584	12086217	12086350	12086542	12086584
3319	"AT1G68240"	NA	chr1	-	25574863	25575438	25574863	25575217	25575285	25575438
3320	"AT2G17320"	NA	chr2	-	7533454	7533750	7533454	7533617	7533687	7533750
3321	"AT1G27360"	NA	chr1	+	9500893	9502800	9500893	9501869	9502076	9502800
3322	"AT1G27360"	NA	chr1	+	9500893	9502800	9500893	9501973	9502076	9502800
3323	"AT1G73410"	NA	chr1	+	27602083	27603317	27602083	27602515	27602859	27603317
3324	"AT1G02270"	NA	chr1	-	445647	445942	445647	445752	445843	445942
3325	"AT1G19970"	NA	chr1	-	6931340	6931625	6931340	6931465	6931544	6931625
3326	"AT2G35990"	NA	chr2	+	15113954	15114782	15113954	15114177	15114684	15114782
3327	"AT1G02260"	NA	chr1	-	441397	442972	441397	442620	442717	442972
3328	"AT1G12650"	NA	chr1	+	4307577	4308005	4307577	4307777	4307816	4308005
3329	"AT3G45750"	NA	chr3	-	16796783	16797236	16796783	16796958	16797047	16797236
3330	"AT3G45750"	NA	chr3	-	16796783	16797236	16796783	16796963	16797047	16797236
3331	"AT3G45750"	NA	chr3	-	16796783	16797236	16796783	16796958	16797150	16797236
3332	"AT3G14660"	NA	chr3	+	4925338	4925900	4925338	4925556	4925652	4925900
3333	"AT1G25230"	NA	chr1	-	8841869	8842445	8841869	8842026	8842094	8842445
3334	"AT1G23720"	NA	chr1	+	8388654	8391540	8388654	8389712	8389787	8391540
3335	"AT5G64000"	NA	chr5	+	25616814	25617095	25616814	25616890	25617021	25617095
3336	"AT3G25690"	NA	chr3	+	9353009	9354157	9353009	9353071	9353915	9354157
3337	"AT3G25690"	NA	chr3	+	9353009	9354157	9353009	9353071	9354076	9354157
3338	"AT1G31360"	NA	chr1	+	11236210	11236723	11236210	11236318	11236405	11236723
3339	"AT1G31360"	NA	chr1	+	11236210	11236723	11236210	11236318	11236644	11236723
3340	"AT1G31360"	NA	chr1	+	11236405	11236723	11236405	11236470	11236644	11236723
3341	"AT1G31360"	NA	chr1	+	11236926	11237594	11236926	11237129	11237211	11237594
3342	"AT3G29100"	NA	chr3	-	11076317	11077022	11076317	11076506	11076605	11077022
3343	"AT3G29100"	NA	chr3	-	11076605	11077022	11076605	11076664	11076810	11077022
3344	"AT5G66470"	NA	chr5	-	26541561	26542072	26541561	26541752	26541924	26542072
3345	"AT4G11900"	NA	chr4	-	7150629	7150942	7150629	7150780	7150886	7150942
3346	"AT4G11900"	NA	chr4	-	7150629	7151297	7150629	7150751	7150886	7151297
3347	"AT4G11900"	NA	chr4	-	7150629	7151297	7150629	7150751	7151059	7151297
3348	"AT4G11900"	NA	chr4	-	7150629	7151297	7150629	7150780	7151059	7151297
3349	"AT4G11900"	NA	chr4	-	7150629	7151297	7150629	7150942	7151059	7151297
3350	"AT4G11900"	NA	chr4	-	7151059	7151617	7151059	7151297	7151406	7151617
3351	"AT5G00715"	NA	chr5	-	26146591	26147737	26146591	26147142	26147578	26147737
3352	"AT3G10250"	NA	chr3	-	3168595	3169337	3168595	3168682	3168851	3169337
3353	"AT4G00020"	NA	chr4	-	3892	4438	3892	4172	4264	4438
3354	"AT4G00020"	NA	chr4	-	4264	4749	4264	4438	4544	4749
3355	"AT4G00020"	NA	chr4	-	4838	5119	4838	4901	4976	5119
3356	"AT1G11160"	NA	chr1	+	3733796	3734271	3733796	3733927	3734153	3734271
3357	"AT1G11160"	NA	chr1	+	3739101	3739842	3739101	3739170	3739302	3739842
3358	"AT2G17780"	NA	chr2	-	7724425	7725373	7724425	7725213	7725276	7725373
3359	"AT2G17780"	NA	chr2	-	7725276	7725551	7725276	7725373	7725444	7725551
3360	"AT2G17780"	NA	chr2	-	7726541	7727109	7726541	7726960	7727037	7727109
3361	"AT2G17780"	NA	chr2	-	7726541	7727503	7726541	7726960	7727324	7727503
3362	"AT2G17780"	NA	chr2	-	7727037	7727503	7727037	7727109	7727324	7727503
3363	"AT4G29550"	NA	chr4	+	14502211	14502729	14502211	14502283	14502429	14502729
3364	"AT1G53660"	NA	chr1	+	20035039	20035740	20035039	20035301	20035480	20035740
3365	"AT3G14190"	NA	chr3	+	4710482	4710973	4710482	4710614	4710896	4710973
3366	"AT1G23360"	NA	chr1	-	8296253	8296509	8296253	8296342	8296418	8296509
3367	"AT1G48490"	NA	chr1	-	17928053	17928930	17928053	17928633	17928718	17928930
3368	"AT3G00770"	NA	chr3	+	16647644	16648463	16647644	16647698	16648179	16648463
3369	"AT3G00770"	NA	chr3	+	16647644	16648463	16647644	16647698	16648324	16648463
3370	"AT1G49040"	NA	chr1	-	18141463	18142269	18141463	18141528	18142102	18142269
3371	"AT1G08070"	NA	chr1	-	2514149	2516620	2514149	2516314	2516394	2516620
3372	"AT4G15090"	NA	chr4	+	8614066	8616929	8614066	8614449	8614692	8616929
3373	"AT4G15090"	NA	chr4	+	8614066	8616929	8614066	8614486	8614692	8616929
3374	"AT1G13650"	NA	chr1	-	4681010	4681946	4681010	4681492	4681882	4681946
3375	"AT1G13650"	NA	chr1	-	4681882	4682382	4681882	4681946	4682065	4682382
3376	"AT1G56145"	NA	chr1	-	21008863	21009387	21008863	21009095	21009176	21009387
3377	"AT1G05570"	NA	chr1	-	1655119	1655457	1655119	1655162	1655285	1655457
3378	"AT4G16143"	NA	chr4	-	9133749	9134825	9133749	9134324	9134447	9134825
3379	"AT5G18440"	NA	chr5	+	6112737	6113169	6112737	6112926	6113022	6113169
3380	"AT1G48210"	NA	chr1	+	17800907	17801447	17800907	17801040	17801360	17801447
3381	"AT1G48210"	NA	chr1	+	17801660	17802330	17801660	17801943	17802051	17802330
3382	"AT1G32240"	NA	chr1	-	11625615	11626786	11625615	11626007	11626725	11626786
3383	"AT1G17920"	NA	chr1	-	6164920	6165820	6164920	6165161	6165429	6165820
3384	"AT1G36180"	NA	chr1	+	13547679	13548216	13547679	13547775	13547863	13548216
3385	"AT1G14170"	NA	chr1	-	4844653	4845283	4844653	4845126	4845225	4845283
3386	"AT1G14170"	NA	chr1	-	4844653	4845283	4844653	4845150	4845225	4845283
3387	"AT3G60620"	NA	chr3	+	22407771	22408088	22407771	22407905	22407972	22408088
3388	"AT2G43010"	NA	chr2	+	17888259	17889081	17888259	17888577	17888715	17889081
3389	"AT3G10915"	NA	chr3	-	3416444	3416759	3416444	3416514	3416617	3416759
3390	"AT3G10915"	NA	chr3	-	3416444	3416759	3416444	3416517	3416617	3416759
3391	"AT1G30130"	NA	chr1	+	10588991	10590209	10588991	10589239	10589451	10590209
3392	"AT5G06770"	NA	chr5	-	2090702	2092166	2090702	2091519	2092105	2092166
3393	"AT1G14380"	NA	chr1	-	4918406	4919775	4918406	4918953	4919223	4919775
3394	"AT1G14380"	NA	chr1	-	4918406	4919775	4918406	4919037	4919223	4919775
3395	"AT2G22980"	NA	chr2	+	9779238	9779527	9779238	9779384	9779450	9779527
3396	"AT2G22980"	NA	chr2	+	9782047	9782742	9782047	9782169	9782628	9782742
3397	"AT1G14580"	NA	chr1	+	4989561	4990256	4989561	4989618	4990041	4990256
3398	"AT5G19430"	NA	chr5	+	6553702	6554214	6553702	6553827	6553930	6554214
3399	"AT5G19430"	NA	chr5	+	6553702	6554638	6553702	6554214	6554507	6554638
3400	"AT5G19430"	NA	chr5	+	6553702	6554638	6553702	6554242	6554507	6554638
3401	"AT5G24210"	NA	chr5	+	8217546	8217953	8217546	8217574	8217811	8217953
3402	"AT4G35020"	NA	chr4	+	16673962	16674189	16673962	16674026	16674124	16674189
3403	"AT1G14660"	NA	chr1	-	5034144	5034329	5034144	5034181	5034270	5034329
3404	"AT1G14270"	NA	chr1	-	4876360	4876767	4876360	4876468	4876669	4876767
3405	"AT1G14270"	NA	chr1	-	4876360	4876767	4876360	4876472	4876669	4876767
3406	"AT1G14270"	NA	chr1	-	4876669	4877248	4876669	4876767	4876940	4877248
3407	"AT1G30280"	NA	chr1	-	10663248	10663994	10663248	10663338	10663423	10663994
3408	"AT1G14760"	NA	chr1	-	5084314	5084951	5084314	5084655	5084825	5084951
3409	"AT3G58270"	NA	chr3	-	21577548	21577845	21577548	21577672	21577791	21577845
3410	"AT3G29760"	NA	chr3	-	11590237	11590568	11590237	11590376	11590501	11590568
3411	"AT3G29760"	NA	chr3	-	11590237	11590568	11590237	11590423	11590501	11590568
3412	"AT1G66920"	NA	chr1	-	24965133	24966530	24965133	24966161	24966239	24966530
3413	"AT1G15060"	NA	chr1	-	5184590	5185137	5184590	5184761	5184962	5185137
3414	"AT2G17530"	NA	chr2	+	7628324	7629149	7628324	7628749	7628881	7629149
3415	"AT1G52150"	NA	chr1	-	19409687	19410288	19409687	19410059	19410138	19410288
3416	"AT1G70920"	NA	chr1	+	26735893	26736492	26735893	26736201	26736289	26736492
3417	"AT1G05860"	NA	chr1	+	1770084	1771286	1770084	1770403	1770883	1771286
3418	"AT1G79880"	NA	chr1	-	30047899	30048203	30047899	30048049	30048124	30048203
3419	"AT1G69250"	NA	chr1	+	26034595	26034881	26034595	26034711	26034809	26034881
3420	"AT2G09855"	NA	chr2	+	19422687	19423388	19422687	19422942	19423032	19423388
3421	"AT3G17185"	NA	chr3	+	5861490	5862437	5861490	5861605	5861997	5862437
3422	"AT1G79570"	NA	chr1	-	29933930	29934336	29933930	29934094	29934183	29934336
3423	"AT3G50670"	NA	chr3	-	18827357	18828411	18827357	18827439	18828348	18828411
3424	"AT4G28730"	NA	chr4	+	14200241	14200514	14200241	14200316	14200487	14200514
3425	"AT4G01770"	NA	chr4	+	766040	766876	766040	766262	766383	766876
3426	"AT3G21340"	NA	chr3	-	7512402	7512743	7512402	7512592	7512677	7512743
3427	"AT3G26920"	NA	chr3	+	9920428	9921840	9920428	9920763	9920974	9921840
3428	"AT3G26920"	NA	chr3	+	9920974	9921840	9920974	9921688	9921805	9921840
3429	"AT1G03960"	NA	chr1	+	1013651	1014543	1013651	1014237	1014333	1014543
3430	"AT1G03960"	NA	chr1	+	1017057	1017481	1017057	1017183	1017331	1017481
3431	"AT1G16010"	NA	chr1	-	5497390	5497720	5497390	5497437	5497526	5497720
3432	"AT1G16705"	NA	chr1	+	5712021	5712515	5712021	5712233	5712444	5712515
3433	"AT1G16070"	NA	chr1	-	5512076	5512316	5512076	5512144	5512223	5512316
3434	"AT1G16070"	NA	chr1	-	5512386	5512663	5512386	5512476	5512566	5512663
3435	"AT1G04200"	NA	chr1	+	1112860	1113191	1112860	1112950	1113071	1113191
3436	"AT1G04200"	NA	chr1	+	1113506	1114155	1113506	1113564	1113785	1114155
3437	"AT1G63295"	NA	chr1	-	23475218	23475532	23475218	23475339	23475450	23475532
3438	"AT1G16460"	NA	chr1	-	5620037	5620230	5620037	5620105	5620166	5620230
3439	"AT1G72840"	NA	chr1	-	27409195	27411279	27409195	27409947	27410040	27411279
3440	"AT4G03110"	NA	chr4	-	1376305	1376999	1376305	1376760	1376855	1376999
3441	"AT3G61010"	NA	chr3	-	22571491	22571766	22571491	22571557	22571704	22571766
3442	"AT3G61010"	NA	chr3	-	22574072	22574491	22574072	22574183	22574454	22574491
3443	"AT4G00060"	NA	chr4	+	28155	28574	28155	28281	28372	28574
3444	"AT1G16540"	NA	chr1	+	5664136	5664590	5664136	5664288	5664357	5664590
3445	"AT1G16540"	NA	chr1	+	5664357	5664794	5664357	5664590	5664660	5664794
3446	"AT1G16560"	NA	chr1	+	5668392	5668709	5668392	5668464	5668572	5668709
3447	"AT1G16560"	NA	chr1	+	5668572	5669039	5668572	5668709	5668918	5669039
3448	"AT1G16560"	NA	chr1	+	5668572	5669039	5668572	5668739	5668918	5669039
3449	"AT1G16560"	NA	chr1	+	5668572	5669039	5668572	5668709	5668944	5669039
3450	"AT1G16610"	NA	chr1	-	5675618	5676319	5675618	5676006	5676107	5676319
3451	"AT1G06710"	NA	chr1	-	2056233	2057043	2056233	2056329	2056632	2057043
3452	"AT1G06710"	NA	chr1	-	2056233	2057043	2056233	2056329	2056650	2057043
3453	"AT1G06710"	NA	chr1	-	2056233	2057043	2056233	2056329	2056851	2057043
3454	"AT1G06710"	NA	chr1	-	2056233	2057043	2056233	2056719	2056851	2057043
3455	"AT1G06710"	NA	chr1	-	2056233	2057043	2056233	2056771	2056851	2057043
3456	"AT1G06710"	NA	chr1	-	2056851	2060349	2056851	2057043	2057293	2060349
3457	"AT5G16570"	NA	chr5	-	5422440	5422611	5422440	5422478	5422557	5422611
3458	"AT5G13220"	NA	chr5	+	4219189	4219684	4219189	4219355	4219466	4219684
3459	"AT5G13220"	NA	chr5	+	4219934	4221077	4219934	4219992	4220462	4221077
3460	"AT5G13220"	NA	chr5	+	4219934	4221077	4219934	4220045	4220462	4221077
3461	"AT5G17690"	NA	chr5	-	5827170	5827700	5827170	5827551	5827639	5827700
3462	"AT1G37150"	NA	chr1	-	14174797	14175396	14174797	14175068	14175169	14175396
3463	"AT1G37150"	NA	chr1	-	14175169	14175396	14175169	14175218	14175329	14175396
3464	"AT1G37150"	NA	chr1	-	14175169	14175396	14175169	14175246	14175329	14175396
3465	"AT1G37150"	NA	chr1	-	14176826	14177100	14176826	14176864	14177061	14177100
3466	"AT1G16840"	NA	chr1	-	5763090	5764184	5763090	5763190	5763578	5764184
3467	"AT3G18900"	NA	chr3	+	6517293	6517536	6517293	6517360	6517443	6517536
3468	"AT3G18900"	NA	chr3	+	6517293	6517536	6517293	6517360	6517458	6517536
3469	"AT3G18900"	NA	chr3	+	6519008	6519299	6519008	6519095	6519170	6519299
3470	"AT3G18900"	NA	chr3	+	6519170	6519824	6519170	6519299	6519389	6519824
3471	"AT1G67420"	NA	chr1	+	25259735	25260045	25259735	25259899	25259962	25260045
3472	"AT1G08320"	NA	chr1	-	2625602	2626272	2625602	2625812	2626189	2626272
3473	"AT1G16360"	NA	chr1	-	5593300	5593961	5593300	5593550	5593671	5593961
3474	"AT1G16360"	NA	chr1	-	5593300	5594394	5593300	5593961	5594096	5594394
3475	"AT1G11720"	NA	chr1	+	3952344	3953618	3952344	3952408	3952484	3953618
3476	"AT1G07650"	NA	chr1	-	2361616	2361812	2361616	2361682	2361760	2361812
3477	"AT4G23470"	NA	chr4	+	12249469	12249874	12249469	12249491	12249618	12249874
3478	"AT4G23470"	NA	chr4	+	12249469	12249874	12249469	12249491	12249817	12249874
3479	"AT4G23470"	NA	chr4	+	12250809	12251396	12250809	12250957	12251023	12251396
3480	"AT1G17350"	NA	chr1	+	5944083	5944463	5944083	5944233	5944288	5944463
3481	"AT1G17410"	NA	chr1	-	5968776	5969165	5968776	5968886	5969057	5969165
3482	"AT5G47380"	NA	chr5	-	19221273	19222218	19221273	19221943	19222083	19222218
3483	"AT5G47380"	NA	chr5	-	19221273	19222218	19221273	19222015	19222083	19222218
3484	"AT3G15395"	NA	chr3	+	5200639	5201089	5200639	5200880	5200969	5201089
3485	"AT2G27110"	NA	chr2	-	11578251	11580462	11578251	11579962	11580251	11580462
3486	"AT2G27110"	NA	chr2	-	11578251	11580817	11578251	11580462	11580609	11580817
3487	"AT5G61120"	NA	chr5	-	24582662	24583006	24582662	24582808	24582881	24583006
3488	"AT1G17590"	NA	chr1	-	6051701	6052619	6051701	6052052	6052408	6052619
3489	"AT2G20585"	NA	chr2	+	8865657	8866403	8865657	8865779	8866092	8866403
3490	"AT2G20585"	NA	chr2	+	8865657	8866403	8865657	8865779	8866347	8866403
3491	"AT2G20585"	NA	chr2	+	8865657	8866775	8865657	8866403	8866573	8866775
3492	"AT1G17680"	NA	chr1	+	6076076	6076701	6076076	6076194	6076317	6076701
3493	"AT2G43900"	NA	chr2	-	18178587	18180142	18178587	18179685	18179781	18180142
3494	"AT3G21590"	NA	chr3	-	7604554	7604922	7604554	7604664	7604755	7604922
3495	"AT1G49880"	NA	chr1	+	18465635	18466085	18465635	18465713	18465808	18466085
3496	"AT1G17930"	NA	chr1	-	6168375	6168845	6168375	6168454	6168729	6168845
3497	"AT1G17980"	NA	chr1	-	6190899	6191184	6190899	6191007	6191106	6191184
3498	"AT2G26070"	NA	chr2	-	11105604	11106617	11105604	11106160	11106274	11106617
3499	"AT1G14260"	NA	chr1	+	4874250	4874907	4874250	4874527	4874631	4874907
3500	"AT1G21810"	NA	chr1	-	7657050	7658657	7657050	7658456	7658540	7658657
3501	"AT1G21810"	NA	chr1	-	7658540	7659167	7658540	7658657	7658985	7659167
3502	"AT4G17150"	NA	chr4	+	9640785	9641062	9640785	9640923	9641005	9641062
3503	"AT4G17150"	NA	chr4	+	9640785	9641347	9640785	9641062	9641218	9641347
3504	"AT5G16630"	NA	chr5	+	5458197	5458640	5458197	5458392	5458487	5458640
3505	"AT3G49400"	NA	chr3	-	18319747	18320446	18319747	18320095	18320396	18320446
3506	"AT3G28460"	NA	chr3	-	10672824	10673091	10672824	10672881	10672975	10673091
3507	"AT1G53870"	NA	chr1	+	20112700	20113240	20112700	20112982	20113064	20113240
3508	"AT1G53870"	NA	chr1	+	20112700	20113960	20112700	20113240	20113333	20113960
3509	"AT1G29120"	NA	chr1	+	10176986	10177190	10176986	10177042	10177134	10177190
3510	"AT1G29120"	NA	chr1	+	10176986	10177190	10176986	10177042	10177137	10177190
3511	"AT1G29120"	NA	chr1	+	10177613	10177958	10177613	10177782	10177860	10177958
3512	"AT1G29120"	NA	chr1	+	10177613	10177958	10177613	10177784	10177860	10177958
3513	"AT1G29120"	NA	chr1	+	10177860	10178508	10177860	10177958	10178038	10178508
3514	"AT1G29120"	NA	chr1	+	10178038	10178472	10178038	10178146	10178230	10178472
3515	"AT1G18440"	NA	chr1	+	6347025	6347337	6347025	6347099	6347278	6347337
3516	"AT1G08670"	NA	chr1	-	2761126	2761599	2761126	2761249	2761432	2761599
3517	"AT2G30460"	NA	chr2	-	12976680	12977194	12976680	12976953	12977032	12977194
3518	"AT2G30460"	NA	chr2	-	12977935	12978524	12977935	12978120	12978368	12978524
3519	"AT2G30460"	NA	chr2	-	12978632	12978949	12978632	12978677	12978842	12978949
3520	"AT3G52640"	NA	chr3	-	19515628	19516245	19515628	19516073	19516160	19516245
3521	"AT1G22640"	NA	chr1	+	8006498	8007460	8006498	8006628	8006708	8007460
3522	"AT1G27921"	NA	chr1	-	9728758	9729487	9728758	9729134	9729433	9729487
3523	"AT1G27921"	NA	chr1	-	9729599	9729979	9729599	9729747	9729855	9729979
3524	"AT3G01860"	NA	chr3	+	302471	303836	302471	303046	303752	303836
3525	"AT1G48700"	NA	chr1	-	18012523	18012814	18012523	18012700	18012766	18012814
3526	"AT1G48700"	NA	chr1	-	18012523	18013185	18012523	18012814	18013073	18013185
3527	"AT5G45920"	NA	chr5	+	18624248	18624930	18624248	18624413	18624514	18624930
3528	"AT1G62250"	NA	chr1	-	22995813	22996230	22995813	22995919	22996057	22996230
3529	"AT1G29380"	NA	chr1	+	10284385	10285353	10284385	10284991	10285310	10285353
3530	"AT1G30080"	NA	chr1	-	10550854	10552463	10550854	10551317	10551739	10552463
3531	"AT1G73470"	NA	chr1	+	27625115	27625485	27625115	27625294	27625406	27625485
3532	"AT1G43770"	NA	chr1	+	16549672	16550108	16549672	16549897	16549980	16550108
3533	"AT1G73750"	NA	chr1	+	27738643	27739210	27738643	27738744	27738827	27739210
3534	"AT1G48380"	NA	chr1	-	17878164	17878595	17878164	17878415	17878508	17878595
3535	"AT1G18750"	NA	chr1	+	6468320	6468497	6468320	6468336	6468435	6468497
3536	"AT1G66465"	NA	chr1	+	24789409	24790516	24789409	24789555	24789902	24790516
3537	"AT1G63140"	NA	chr1	+	23418072	23419045	23418072	23418383	23418468	23419045
3538	"AT1G80650"	NA	chr1	+	30315233	30316002	30315233	30315357	30315440	30316002
3539	"AT1G80650"	NA	chr1	+	30315233	30316002	30315233	30315357	30315481	30316002
3540	"AT1G14560"	NA	chr1	+	4982763	4983367	4982763	4982898	4982989	4983367
3541	"AT5G55300"	NA	chr5	-	22424576	22424914	22424576	22424773	22424858	22424914
3542	"AT3G05580"	NA	chr3	-	1618440	1619334	1618440	1618620	1618774	1619334
3543	"AT1G70620"	NA	chr1	+	26627195	26628053	26627195	26627512	26627774	26628053
3544	"AT1G70620"	NA	chr1	+	26627195	26628053	26627195	26627512	26627841	26628053
3545	"AT1G70620"	NA	chr1	+	26627195	26628053	26627195	26627540	26627841	26628053
3546	"AT1G70620"	NA	chr1	+	26630246	26630582	26630246	26630303	26630397	26630582
3547	"AT1G70620"	NA	chr1	+	26630246	26630582	26630246	26630303	26630504	26630582
3548	"AT1G70620"	NA	chr1	+	26630246	26631104	26630246	26630303	26630700	26631104
3549	"AT1G70620"	NA	chr1	+	26630246	26631104	26630246	26630582	26630700	26631104
3550	"AT1G07350"	NA	chr1	-	2258538	2258845	2258538	2258602	2258749	2258845
3551	"AT1G07350"	NA	chr1	-	2258538	2259152	2258538	2258602	2259002	2259152
