	SRR14214600	SRR14214601
AT3G57320.1	16.602553	16.441527
AT3G57320.2	0	0
AT3G57330.1	17.369412	17.136898
AT3G57330.2	0	0
AT3G57340.1	7.075524	6.324523
AT3G57340.2	23.076435	23.027056
AT3G57350.1	8.544672	8.474687
AT3G57360.1	2.824663	3.130012
AT3G57370.1	0.061313	0
AT3G57380.1	1.461887	0.83801
AT3G57380.2	0	0
AT3G57380.3	0	0
AT3G57390.1	8.197518	7.656486
AT3G57390.2	0.158229	0.259707
AT3G57390.3	0.374607	0.963221
AT3G57400.1	17.979819	17.307511
AT3G57410.1	33.963007	29.983896
AT3G57410.10	0.768229	1.124412
AT3G57410.2	0.349345	0.170798
AT3G57410.3	0	0
AT3G57410.4	0.609156	0
AT3G57410.5	0	0
AT3G57410.6	0	0
AT3G57410.7	4.694709	7.439454
AT3G57410.8	0	0
AT3G57410.9	0.400959	1.676295
AT3G57420.1	13.480427	14.288038
AT3G57430.1	5.81667	5.190647
AT3G57440.1	0.469066	0.166575
AT3G57440.2	0	0
AT3G57450.1	23.523257	25.212517
AT3G57460.1	0.18374	0.1741
AT3G57465.1	0	0
AT3G57470.1	2.194239	0.853556
AT3G57470.2	8.499635	11.344783
AT3G57470.3	0	0
AT3G57470.4	5.856155	3.739348
AT3G57470.5	0	0
AT3G57470.6	1.363697	2.898594
AT3G57480.1	0.618759	0.101428
AT3G57480.2	4.890228	5.690418
AT3G57490.1	31.373941	34.105893
AT3G57500.1	4.105748	4.593982
AT3G57510.1	0	0
AT3G57520.1	268.366004	267.408697
AT3G57520.2	1.287895	1.683804
AT3G57520.3	0.228402	0.199022
AT3G57530.1	27.329022	23.365629
AT3G57530.2	5.892914	7.351962
AT3G57540.1	2.270273	2.244339
AT3G57550.1	26.96297	26.368023
AT3G57550.2	2.493131	2.844259
AT3G57550.3	0	0
AT3G57560.1	38.65513	35.073596
AT3G57570.1	2.529742	2.124053
AT3G57570.2	3.062285	3.269981
AT3G57580.1	2.046624	2.375055
AT3G57587.1	0	0
AT3G57590.1	4.121011	6.042861
AT3G57590.2	0	0
AT3G57600.1	4.403251	4.475174
AT3G57610.1	71.250206	69.222927
AT3G57620.1	0	0
AT3G57630.1	1.722546	3.5284
AT3G57630.2	2.861258	1.457373
AT3G57630.3	0.680634	0.068462
AT3G57640.1	2.309583	1.673537
AT3G57650.1	36.278658	33.991331
AT3G57660.1	0	0
AT3G57660.2	8.013983	7.738588
AT3G57670.1	1.305289	1.414047
AT3G57680.1	0	0.638411
AT3G57680.2	0.81066	0
AT3G57680.3	0.458767	0.824343
AT3G57690.1	0.279363	0
AT3G57700.1	0	0
AT3G57710.1	5.629142	6.358406
AT3G57720.1	1.663475	1.808
AT3G57730.1	0	0
AT3G57740.1	0	0
AT3G57740.2	0.568418	0.49368
AT3G57750.1	10.03778	9.812251
AT3G57750.2	0.809222	0.767761
AT3G57760.1	1.12785	0.809508
AT3G57760.2	0	0
AT3G57760.3	3.311687	0
AT3G57760.4	2.257072	5.87663
AT3G57770.1	11.563297	10.743344
AT3G57780.1	0.948028	3.205708
AT3G57780.2	0	0.229151
AT3G57780.3	1.536407	2.064433
AT3G57780.4	6.015189	2.423607
AT3G57780.5	0.176143	0.810862
AT3G57785.1	76.872451	77.668258
AT3G57787.1	1.956848	0.557671
AT3G57790.1	11.702858	4.076766
AT3G57790.2	0	8.288073
AT3G57800.1	0.17728	0
AT3G57800.2	38.055508	38.388706
AT3G57810.1	0.694446	0.572456
AT3G57810.2	10.85425	12.961707
AT3G57810.3	0	0
AT3G57810.4	0.543602	0.609749
AT3G57830.1	3.467622	3.047894
AT3G57830.2	0	0.046887
AT3G57830.3	0	0.513917
AT3G57840.1	0	0
AT3G57850.1	0	0
AT3G57860.1	6.72514	7.185284
AT3G57870.1	168.979847	161.407526
AT3G57880.1	9.630166	6.954153
AT3G57880.2	0	0.404501
AT3G57880.3	0.069828	0.169589
AT3G57880.4	0	1.054012
AT3G57890.1	36.683196	39.28833
AT3G57890.2	0	0
AT3G57900.1	0	0
AT3G57910.1	2.675393	2.330969
AT3G57920.1	0.147681	0
AT3G57930.1	36.087824	33.045297
AT3G57930.2	5.153084	4.495445
AT3G57940.1	5.992674	5.932155
AT3G57940.2	0	0
AT3G57950.1	0.648282	0.612963
AT3G57960.1	0	0
AT3G57970.1	0.49034	0.231928
AT3G57980.1	2.499898	2.033455
AT3G57980.2	1.302245	1.642557
AT3G57990.1	46.428772	43.529345
AT3G58000.1	1.380312	1.827206
AT3G58010.1	28.930094	30.766032
AT3G58010.2	0.119286	0.10933
AT3G58020.1	14.943026	15.735963
AT3G58030.1	16.881919	15.358056
AT3G58030.2	0.216957	0
AT3G58030.3	10.307052	12.966903
AT3G58030.4	0.104024	0.10907
AT3G58040.1	17.956817	17.776121
AT3G58040.2	1.323313	0.802462
AT3G58040.3	0.066362	0.508439
AT3G58050.1	7.600198	8.818197
AT3G58050.2	2.075992	1.446377
AT3G58060.1	0.770466	0.815952
AT3G58060.2	0	0
AT3G58070.1	3.724322	2.86874
AT3G58090.1	4.38198	2.971985
AT3G58100.1	13.336099	12.432574
AT3G58100.2	0.068484	0
AT3G58110.1	21.092011	21.151223
AT3G58110.2	0	0
AT3G58120.1	21.502011	23.299907
AT3G58120.2	0.676253	0.986379
AT3G58130.1	0.834315	0.447294
AT3G58130.2	8.649211	9.855589
AT3G58140.1	107.548152	106.768304
AT3G58150.1	3.824582	2.168098
AT3G58160.1	1.428438	1.134789
AT3G58160.2	0	0
AT3G58160.3	0	0
AT3G58160.4	0.54882	0.898917
AT3G58160.5	1.373513	1.607495
AT3G58170.1	38.657602	41.501144
AT3G58180.1	19.334124	18.266686
AT3G58190.1	0.080246	0.151833
AT3G58200.1	1.323972	1.205984
AT3G58210.1	0	0
AT3G58220.1	3.866765	4.070882
AT3G58220.2	11.051609	10.316817
AT3G58220.3	0	0
AT3G58220.4	0	0
AT3G58220.5	0	0
AT3G58230.1	0	0
AT3G58240.1	0	0
AT3G58250.1	0	0.07797
AT3G58260.1	0	0
AT3G58270.1	2.256271	2.575312
AT3G58270.2	1.116407	1.395058
AT3G58270.3	0	0
AT3G58280.1	0	0
AT3G58290.1	0	0
AT3G58290.2	0	0
AT3G58290.3	0	0
AT3G58300.1	0	0
AT3G58310.1	0	0
AT3G58320.1	0	0
AT3G58330.1	0	0
AT3G58340.1	0	0
AT3G58340.2	0	0
AT3G58350.1	0	1.701975
AT3G58350.2	1.782359	0
AT3G58360.1	0	0
AT3G58370.1	0	0
AT3G58380.1	0.282265	0.053466
AT3G58390.1	0	0
AT3G58400.1	0	0
AT3G58410.1	0	0
AT3G58410.2	0	0
AT3G58415.1	0	0
AT3G58415.2	0	0
AT3G58420.1	0	0
AT3G58430.1	1.596285	1.858283
AT3G58430.2	0	0
AT3G58440.1	0	0
AT3G58450.1	0	0
AT3G58450.2	0	0.223775
AT3G58460.1	25.256423	24.826314
AT3G58460.2	0	0
AT3G58470.1	28.06639	28.461493
AT3G58480.1	0.150478	0.028537
AT3G58490.1	13.669321	14.111085
AT3G58490.2	1.893458	1.198438
AT3G58500.1	104.880071	109.857369
AT3G58510.1	0	0
AT3G58510.2	2.69465	2.106013
AT3G58510.3	41.332764	41.667534
AT3G58520.1	6.963764	5.870962
AT3G58520.2	0	0
AT3G58530.1	14.658066	16.411726
AT3G58540.1	4.381095	3.250746
AT3G58550.1	23.358557	19.629913
AT3G58560.1	38.646001	38.556811
AT3G58570.1	28.307781	28.772584
AT3G58580.1	16.674622	15.545919
AT3G58585.1	0	0
AT3G58590.1	1.511607	1.696488
AT3G58600.1	20.405949	20.007987
AT3G58610.1	69.943192	69.047501
AT3G58610.2	315.046487	323.999811
AT3G58610.3	0	0.287876
AT3G58620.1	7.104019	7.10903
AT3G58620.2	0.276954	0.973389
AT3G58630.1	8.296484	7.661993
AT3G58630.2	0.928082	0.949076
AT3G58640.1	3.441621	2.222043
AT3G58640.2	14.32106	13.573322
AT3G58650.1	3.949476	4.912168
AT3G58660.1	50.509258	50.107978
AT3G58670.1	25.277045	22.01106
AT3G58670.2	1.240436	1.812101
AT3G58670.3	0	0
AT3G58670.4	0	0.165415
AT3G58680.1	433.09557	451.476349
AT3G58690.1	6.825422	9.031073
AT3G58700.1	110.770575	105.106761
AT3G58710.1	7.47913	10.620674
AT3G58710.2	5.281382	3.608929
AT3G58720.1	0	3.845667
AT3G58720.2	4.774977	3.173672
AT3G58720.3	0.172174	0
AT3G58720.4	0.373196	1.619045
AT3G58730.1	113.550413	111.293443
AT3G58740.1	0	0
AT3G58750.1	48.215631	49.588236
AT3G58760.1	11.076125	9.364564
AT3G58760.2	0	0
AT3G58760.3	0	0
AT3G58760.4	0	0
AT3G58760.5	2.412744	2.089303
AT3G58760.6	0.18155	2.189368
AT3G58770.1	0.398798	0.336253
AT3G58780.1	0.23629	0.727114
AT3G58780.2	0	0
AT3G58780.3	0.078151	0.195031
AT3G58780.4	0	0
AT3G58780.5	0.795583	0
AT3G58790.1	3.937809	4.681189
AT3G58790.2	0	0
AT3G58800.1	2.562158	3.034688
AT3G58810.1	1.926968	1.769861
AT3G58810.2	6.30677	6.399916
AT3G58820.1	1.870394	1.908412
AT3G58830.1	20.65241	22.760067
AT3G58830.2	0.491508	1.75255
AT3G58830.3	0.787623	0
AT3G58840.1	10.206864	11.192273
AT3G58840.2	8.401251	8.472346
AT3G58850.1	3.445637	6.17469
AT3G58860.1	0.252603	0.04786
AT3G58875.1	3.38993	3.184837
AT3G58877.1	0	0
AT3G58880.1	0	0
AT3G58890.1	0	0
AT3G58900.1	2.84719	1.995182
AT3G58900.2	0	0
AT3G58900.3	0	0.515378
AT3G58900.4	4.509126	2.792784
AT3G58910.1	0	0
AT3G58920.1	0.04978	0
AT3G58930.1	0	0.10866
AT3G58930.2	0.296804	0
AT3G58930.3	0.328056	0.489101
AT3G58930.4	0	0
AT3G58930.5	3.301272	2.876034
AT3G58940.1	2.653829	2.62155
AT3G58940.2	0	0
AT3G58950.1	0	0
AT3G58960.1	0	0
AT3G58970.1	21.656331	21.852734
AT3G58980.1	1.846503	2.536121
AT3G58990.1	33.739554	37.122745
AT3G59000.1	2.833306	2.366305
AT3G59000.2	1.784278	1.070395
AT3G59010.1	1.554993	1.414183
AT3G59020.1	1.285363	0.27535
AT3G59020.2	29.863174	31.190631
AT3G59030.1	0	0
AT3G59030.2	0.05372	0
AT3G59040.1	37.322055	37.753147
AT3G59040.2	0.260297	0
AT3G59050.1	20.459357	20.501148
AT3G59060.1	6.92692	5.035916
AT3G59060.2	0.357684	5.077808
AT3G59060.3	10.038386	5.391985
AT3G59060.4	2.072838	3.328798
AT3G59070.1	1.10661	0.857734
AT3G59080.1	11.562188	11.755426
AT3G59080.2	0	0.541228
AT3G59090.1	16.649161	15.950111
AT3G59090.2	1.440788	2.222241
AT3G59090.3	0.6574	1.122279
AT3G59090.4	0.500268	0.710993
AT3G59100.1	1.034469	1.650709
AT3G59100.2	3.410396	3.057201
AT3G59110.1	18.631658	19.060438
AT3G59120.1	0	0.209521
AT3G59120.2	0.260721	0.24135
AT3G59130.1	0.107942	0.102241
AT3G59140.1	14.304257	14.191443
AT3G59150.1	3.292618	4.888627
AT3G59160.1	0	0
AT3G59170.1	0	0
AT3G59180.1	0	0
AT3G59190.1	0	0
AT3G59190.2	0.15652	0.237451
AT3G59200.1	0.679591	0.368709
AT3G59200.2	0	0.260222
AT3G59210.1	0.772307	1.68225
AT3G59210.2	1.758075	3.518379
AT3G59210.3	1.760667	1.541321
AT3G59210.4	0	0
AT3G59210.5	5.729917	4.044684
AT3G59220.1	4.960543	5.547492
AT3G59230.1	0.08702	0
AT3G59240.1	0	0
AT3G59245.1	0	0
AT3G59250.1	0.488937	0.509543
AT3G59260.1	0	0
AT3G59270.1	0.575521	0.340425
AT3G59280.1	32.46898	31.818896
AT3G59280.2	0.856547	0.239481
AT3G59290.1	7.601365	6.90408
AT3G59295.1	0.701377	0
AT3G59300.1	23.179595	20.844804
AT3G59300.2	5.667671	6.458368
AT3G59300.3	0	0
AT3G59310.1	8.810807	9.007327
AT3G59310.2	0.648309	1.012854
AT3G59310.3	0.309166	0.939017
AT3G59320.1	10.35511	8.042476
AT3G59320.2	2.477094	4.599274
AT3G59330.1	0.592446	1.997331
AT3G59330.2	2.704201	1.567571
AT3G59330.3	2.972423	3.186127
AT3G59340.1	1.413341	0.636023
AT3G59340.2	0	0
AT3G59340.3	0	0.896586
AT3G59340.4	0	0
AT3G59350.1	0	0
AT3G59350.2	33.43787	28.021996
AT3G59350.3	11.081445	13.136337
AT3G59350.4	2.727082	1.113124
AT3G59350.5	1.808035	1.681755
AT3G59350.6	0.185571	2.949616
AT3G59360.1	9.426586	9.322564
AT3G59360.2	12.4236	13.754822
AT3G59370.1	15.048972	11.823828
AT3G59380.1	43.852937	44.007527
AT3G59390.1	1.756009	0.403217
AT3G59390.2	4.67487	5.775423
AT3G59400.1	32.742993	39.647286
AT3G59410.1	0	5.560665
AT3G59410.2	0	0
AT3G59410.3	4.756133	0.876733
AT3G59410.4	1.107324	0.366089
AT3G59410.5	0	0
AT3G59420.1	3.006832	3.05295
AT3G59430.1	0	0
AT3G59430.2	3.951844	4.489581
AT3G59430.3	0	0
AT3G59430.4	0	0
AT3G59430.5	0	0
AT3G59430.6	0.374573	0.20877
AT3G59430.7	0.306548	0
AT3G59430.8	0	0.096819
AT3G59435.1	0.325768	0.22025
AT3G59440.1	0.557185	0
AT3G59450.1	0	0
AT3G59450.2	2.736442	0.570214
AT3G59455.1	0	0
AT3G59460.1	0	0
AT3G59470.1	2.659857	2.822189
AT3G59470.2	6.455111	5.806012
AT3G59470.3	0	0
AT3G59480.1	1.443821	1.914266
AT3G59490.1	1.950157	1.722712
AT3G59490.2	7.714459	6.017052
AT3G59490.3	0.548595	0
AT3G59490.4	1.174848	1.458542
AT3G59500.1	28.170884	28.501269
AT3G59500.2	0	0
AT3G59510.1	0.383034	0
AT3G59520.1	3.654635	5.170589
AT3G59530.1	0	0.915845
AT3G59530.2	0	0
AT3G59530.3	1.308258	1.018959
AT3G59540.1	666.996971	671.110466
AT3G59550.1	2.253039	2.280892
AT3G59570.1	0.385255	0
AT3G59570.2	0.436479	0.348501
AT3G59570.3	3.070867	3.184374
AT3G59580.1	0	0
AT3G59580.2	0	0
AT3G59580.3	0.574798	0.646225
AT3G59590.1	0	0
AT3G59600.1	58.978362	60.876106
AT3G59610.1	0	0
AT3G59620.1	0	0
AT3G59620.2	0	0
AT3G59630.1	7.485421	6.550219
AT3G59630.2	0	0
AT3G59630.3	0.288589	0.972479
AT3G59640.1	15.963915	11.320265
AT3G59640.2	0.804527	3.080133
AT3G59650.1	39.690966	39.130104
AT3G59650.2	0.375791	0.15586
AT3G59660.1	19.934827	22.258855
AT3G59660.2	5.527948	5.447239
AT3G59670.1	9.451155	10.348949
AT3G59680.1	2.703743	4.359238
AT3G59680.2	2.710162	2.786704
AT3G59690.1	5.101369	4.671833
AT3G59690.2	0.223574	0.138256
AT3G59700.1	3.484441	3.087567
AT3G59710.1	0	0
AT3G59710.2	0.299815	0.984406
AT3G59710.3	0.561032	0.432345
AT3G59730.1	0.041328	0.156672
AT3G59730.2	0	0
AT3G59740.1	0.031735	0.060178
AT3G59750.1	0.069177	0.393488
AT3G59760.1	0	0
AT3G59760.2	0	0
AT3G59760.3	36.379431	36.317972
AT3G59770.1	10.049078	9.738027
AT3G59770.2	0	0.60939
AT3G59770.3	0	0
AT3G59770.4	1.772639	2.347872
AT3G59780.1	71.462745	74.625468
AT3G59790.1	0.303923	0.623816
AT3G59800.1	13.834296	16.493459
AT3G59800.2	2.135889	2.31478
AT3G59810.1	61.032696	54.771527
AT3G59810.2	1.110063	2.282052
AT3G59810.3	1.605806	2.447657
AT3G59820.1	26.246061	25.167007
AT3G59820.2	0	0
AT3G59820.3	0.438887	0.098717
AT3G59820.4	0	0
AT3G59830.1	0.139272	0.363088
AT3G59840.1	84.009197	85.272216
AT3G59845.1	0	0
AT3G59845.2	0	0
AT3G59850.1	1.110438	1.783935
AT3G59850.2	0	0
AT3G59870.1	24.874677	26.443084
AT3G59880.1	1.184577	2.176474
AT3G59890.1	7.45705	5.762189
AT3G59890.2	3.319599	4.686792
AT3G59900.1	4.848451	5.04546
AT3G59910.1	17.045953	14.209155
AT3G59910.2	4.35646	6.654406
AT3G59920.1	104.614514	105.380376
AT3G59930.1	48.48431	49.810096
AT3G59940.1	188.919215	186.629343
AT3G59950.1	22.359914	19.012973
AT3G59950.2	1.570547	0.926184
AT3G59950.3	0	0.464854
AT3G59950.4	0.742608	1.447283
AT3G59950.5	0	1.327594
AT3G59960.1	0	0
AT3G59960.2	0	0
AT3G59960.3	0	0
AT3G59960.4	0	0
AT3G59970.1	0.29622	0.097133
AT3G59970.2	0	0
AT3G59970.3	170.457144	169.813015
AT3G59980.1	74.6829	73.416081
AT3G59990.1	4.073988	6.21525
AT3G59990.2	73.366483	67.631736
AT3G59990.3	0	6.405423
AT3G59990.4	0.592307	0
AT3G60000.1	0	0
AT3G60000.2	0.1388	0.087677
AT3G60010.1	0	0
AT3G60020.1	0	0
AT3G60030.1	29.01692	28.826245
AT3G60040.1	0	0
AT3G60040.2	0.706268	0.638868
AT3G60040.3	0	0.070691
AT3G60040.4	0.689773	0
AT3G60040.5	0	0.849525
AT3G60050.1	5.748031	5.178938
AT3G60050.2	0	0
AT3G60060.1	0	0
AT3G60070.1	0	0
AT3G60070.2	1.506356	2.985936
AT3G60070.3	0	0
AT3G60070.4	1.507303	0
AT3G60070.5	1.621108	1.334939
AT3G60070.6	0	0
AT3G60080.1	7.22201	8.127989
AT3G60090.1	0	0
AT3G60100.1	0	0
AT3G60100.2	0	0
AT3G60100.3	0	0
AT3G60110.1	3.326608	3.989148
AT3G60120.1	0	0
AT3G60130.1	9.315733	12.963777
AT3G60130.2	17.030646	16.592912
AT3G60130.3	0	0
AT3G60140.1	2.265985	2.361208
AT3G60140.2	0	0
AT3G60150.1	10.236293	10.010786
AT3G60150.2	0	0
AT3G60150.3	0.092243	0.099208
AT3G60150.4	0.335582	0
AT3G60160.1	0.349738	0.915843
AT3G60160.2	0.556109	0
AT3G60160.3	0	0
AT3G60180.1	21.026422	18.000028
AT3G60180.2	0	1.332938
AT3G60190.1	36.126607	35.114655
AT3G60200.1	7.338447	9.837091
AT3G60210.1	85.273435	86.224594
AT3G60220.1	3.98475	5.021666
AT3G60240.2	11.852598	10.906153
AT3G60240.3	15.238895	17.779048
AT3G60240.4	3.946157	3.510143
AT3G60245.1	1680.217398	1606.317574
AT3G60250.1	11.722123	9.528896
AT3G60250.2	25.004042	25.535293
AT3G60250.3	4.475613	3.849168
AT3G60260.1	8.362185	9.761396
AT3G60260.2	4.599495	3.419449
AT3G60260.3	2.039121	0.367886
AT3G60260.4	0	0
AT3G60270.1	0.187025	0.265242
AT3G60280.1	0.944725	0.894281
AT3G60286.1	0.914875	1.76464
AT3G60286.2	1.357492	1.952441
AT3G60286.3	0.426679	0.829956
AT3G60286.4	0.667008	0
AT3G60286.5	0	0
AT3G60286.6	0	0
AT3G60290.1	3.715313	4.440415
AT3G60300.1	65.195538	65.459287
AT3G60300.2	0	0
AT3G60310.1	1.627758	2.171569
AT3G60310.2	0.343627	1.045378
AT3G60320.1	40.000327	38.86296
AT3G60328.1	0	0
AT3G60330.1	0	0
AT3G60330.2	0	0
AT3G60330.3	3.046959	2.826308
AT3G60330.4	0.197341	0
AT3G60340.1	6.417915	5.806784
AT3G60340.2	37.282437	39.815485
AT3G60350.1	0.145774	0
AT3G60350.2	9.511451	9.461555
AT3G60360.1	25.966346	24.957497
AT3G60370.1	56.246738	56.236082
AT3G60370.2	0	0
AT3G60380.1	10.723238	10.991254
AT3G60390.1	17.458263	19.106293
AT3G60400.1	2.973876	3.464704
AT3G60410.1	21.248672	23.691754
AT3G60410.2	2.196422	2.296352
AT3G60410.3	0.546159	0
AT3G60415.1	16.462091	18.794626
AT3G60420.1	0	0
AT3G60440.1	26.165097	30.015823
AT3G60440.2	0.616902	0.245916
AT3G60450.1	40.314216	34.350617
AT3G60450.2	0	0
AT3G60460.1	0	0
AT3G60470.1	0.034734	0
AT3G60480.1	31.380325	29.417452
AT3G60480.2	1.611162	0.962346
AT3G60480.3	0.865926	1.778589
AT3G60490.1	2.894423	2.070425
AT3G60500.1	11.176887	11.137071
AT3G60500.2	2.637104	2.256256
AT3G60500.3	2.368429	1.581195
AT3G60500.4	1.458592	2.235298
AT3G60510.1	8.220772	9.247622
AT3G60510.2	0.871767	1.30878
AT3G60510.3	0	0
AT3G60520.1	15.541533	13.920898
AT3G60520.2	0	0
AT3G60530.1	42.457679	41.979135
AT3G60540.1	2.079715	2.60025
AT3G60540.2	0.219339	0.102286
AT3G60540.3	0	0
AT3G60550.1	2.777953	2.089857
AT3G60560.1	0	0
AT3G60570.1	0	0
AT3G60570.2	0	0
AT3G60580.1	1.383088	1.450707
AT3G60590.1	0.365736	2.670747
AT3G60590.2	8.137198	7.744255
AT3G60590.3	6.544638	3.465782
AT3G60590.4	0	1.567204
AT3G60600.1	101.189573	97.65174
AT3G60600.2	5.90334	7.18009
AT3G60600.3	0	0.239139
AT3G60620.1	20.526261	21.427732
AT3G60620.2	0	0.774104
AT3G60630.1	19.82944	22.869071
AT3G60640.1	12.368134	12.46751
AT3G60650.1	0.61473	0.249158
AT3G60660.1	2.907556	2.915595
AT3G60670.1	1.002309	1.126936
AT3G60680.1	2.773425	3.814602
AT3G60690.1	25.39581	24.513099
AT3G60700.1	1.182304	1.416891
AT3G60710.1	0.081377	0.230951
AT3G60710.2	0	0
AT3G60710.3	0	0
AT3G60720.1	2.23786	2.518397
AT3G60720.2	0.360713	0.176319
AT3G60720.3	0	0
AT3G60730.1	0.284808	0.192807
AT3G60740.1	6.747269	6.931014
AT3G60740.2	0.17421	0.566421
AT3G60740.3	0.050312	0.058141
AT3G60750.1	859.049706	862.355724
AT3G60750.2	15.6297	11.952656
AT3G60760.1	0	0
AT3G60770.1	353.163475	364.962389
AT3G60780.1	0	0.079325
AT3G60790.1	0.047563	0
AT3G60800.1	17.241895	16.34061
AT3G60810.1	39.555802	44.581249
AT3G60810.2	0	0
AT3G60820.1	162.353618	165.637619
AT3G60820.2	0	0
AT3G60820.3	0	0.701059
AT3G60830.1	15.127444	15.024673
AT3G60840.1	4.456477	4.99661
AT3G60850.1	8.716619	8.834633
AT3G60860.1	10.105778	10.036197
AT3G60870.1	0.145571	0.597639
AT3G60880.1	3.910891	3.055312
AT3G60880.2	15.620976	17.05733
AT3G60890.1	1.325107	1.874897
AT3G60890.2	0.257147	0.797281
AT3G60890.3	0	0
AT3G60900.1	4.155026	4.488055
AT3G60910.1	11.485662	10.77276
AT3G60910.2	3.090828	2.085102
AT3G60920.1	0.010354	0.009827
AT3G60920.2	0	0
AT3G60940.1	0.675505	0.563318
AT3G60940.2	0	0
AT3G60950.1	0	0
AT3G60960.1	0.225861	0.224836
AT3G60960.2	5.584304	3.853584
AT3G60960.3	0	1.990147
AT3G60961.1	0.170322	0.158351
AT3G60966.1	0.134961	0.255509
AT3G60970.1	0.034944	0.01675
AT3G60975.1	0	0
AT3G60980.1	9.814247	10.878464
AT3G60990.1	0	0
AT3G61010.1	7.066543	6.926686
AT3G61010.2	7.09232	7.034563
AT3G61010.3	1.146068	1.358418
AT3G61028.1	1.073416	1.025577
AT3G61028.2	0	0
AT3G61028.3	0	0
AT3G61030.1	0	0
AT3G61035.1	0.057294	0
AT3G61035.2	0	0
AT3G61035.3	0	0.047693
AT3G61035.4	0	0
AT3G61040.1	0	0
AT3G61040.2	0	0
AT3G61050.1	33.096539	17.694492
AT3G61050.2	37.126497	51.44729
AT3G61060.1	34.615354	35.217909
AT3G61060.2	0	0
AT3G61070.1	40.94128	44.131685
AT3G61070.2	0.759767	2.037222
AT3G61070.3	1.937044	2.937799
AT3G61080.1	29.077487	26.567318
AT3G61080.2	3.415742	3.945833
AT3G61090.1	0.462743	0.290889
AT3G61100.1	22.572388	22.127569
AT3G61110.1	472.261678	470.17842
AT3G61111.1	0	0.236288
AT3G61111.2	0	0
AT3G61113.1	6.267709	6.047406
AT3G61117.1	0	0
AT3G61120.1	0.247625	0.078081
AT3G61130.1	33.402859	36.847488
AT3G61140.1	29.583845	28.905181
AT3G61150.1	15.645464	16.640631
AT3G61160.1	3.597435	5.005807
AT3G61160.2	4.036987	2.577296
AT3G61160.3	0	0
AT3G61160.4	0	0
AT3G61160.5	0	0
AT3G61160.6	0	0
AT3G61170.1	0.415806	0.616169
AT3G61172.1	0	0
AT3G61175.1	0	0
AT3G61177.1	0	0
AT3G61180.1	27.226689	24.149043
AT3G61182.1	0	0
AT3G61190.1	2.173668	2.881351
AT3G61190.2	0	0
AT3G61200.1	38.185327	38.337545
AT3G61210.1	21.016755	19.451536
AT3G61220.1	34.746167	27.461139
AT3G61220.2	3.579895	5.942906
AT3G61220.3	0.920526	0.162202
AT3G61230.1	0.076826	0
AT3G61240.1	37.114816	37.346901
AT3G61240.2	0	0.532641
AT3G61250.1	2.108283	2.151864
AT3G61260.1	195.282165	183.061576
AT3G61270.1	2.754673	3.786456
AT3G61270.2	0.436057	0.292918
AT3G61280.1	1.440663	0.762334
AT3G61280.2	0	0
AT3G61290.1	0	0.043768
AT3G61300.1	0	0
AT3G61310.1	7.823081	8.738923
AT3G61320.1	10.161272	11.170161
AT3G61320.2	0.044113	0.039238
AT3G61320.3	0	0
AT3G61320.4	0	0
AT3G61340.1	0	0
AT3G61340.2	0	0
AT3G61350.1	7.15099	5.175326
AT3G61350.2	0.314198	1.031745
AT3G61360.1	2.312381	2.313294
AT3G61370.1	23.057843	20.490741
AT3G61370.2	4.925237	2.624654
AT3G61370.3	0	0.140276
AT3G61380.1	3.357945	3.423939
AT3G61380.2	0	0
AT3G61380.3	0.576137	0.635954
AT3G61390.1	0.579173	0.075581
AT3G61390.2	0	1.047739
AT3G61390.3	0	0
AT3G61390.4	0.221274	0
AT3G61390.5	0	0
AT3G61400.1	0.568418	0.287671
AT3G61400.2	0	0.428968
AT3G61410.1	3.388386	2.989416
AT3G61410.2	0.079185	0.078961
AT3G61410.3	0.408727	0
AT3G61415.1	10.741855	9.892157
AT3G61415.2	0	0
AT3G61420.1	4.991653	4.247352
AT3G61420.2	0.828077	3.103149
AT3G61430.1	5.376984	7.020907
AT3G61430.2	192.001472	203.089915
AT3G61440.1	245.23902	223.092754
AT3G61440.2	111.872439	131.704959
AT3G61440.3	3.300404	2.862038
AT3G61440.4	18.882566	22.635213
AT3G61450.1	0	0
AT3G61450.2	0.447951	0.370062
AT3G61450.3	0.693724	0
AT3G61450.4	0	0.36639
AT3G61450.5	0.11287	0.323062
AT3G61450.6	0	0
AT3G61460.1	45.503538	38.161179
AT3G61470.1	2288.920299	2347.997112
AT3G61480.1	3.886562	5.10063
AT3G61480.2	7.702562	6.975384
AT3G61490.1	1.834608	1.522878
AT3G61490.2	0.057569	0.131475
AT3G61490.3	5.295207	4.470626
AT3G61490.4	0	0
AT3G61490.5	1.37106	1.170739
AT3G61500.1	0	0
AT3G61500.2	0	0
AT3G61510.1	0.077286	0.073255
AT3G61520.1	7.039655	7.379844
AT3G61530.1	6.493864	6.939191
AT3G61530.2	3.048939	1.488828
AT3G61540.1	22.840777	23.813286
AT3G61550.1	16.104207	14.17404
AT3G61560.1	9.534641	8.521457
AT3G61560.2	0	0
AT3G61560.3	0.463834	0.99341
AT3G61570.1	6.198655	6.301885
AT3G61570.2	0.24849	0.088948
AT3G61571.1	0	0
AT3G61580.1	76.423319	76.323413
AT3G61590.1	4.392327	3.883915
AT3G61590.2	0.163965	0.246775
AT3G61590.3	0	0
AT3G61590.4	0	0
