groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Col_0	fio1	log2fold_fio1_Col_0	abs_logFC	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts
AT5G43240	E004	35.1600107803477	0.0174374843260507	17.1041229070791	3.53854053274247E-05	0.00412820765951331	7.9971100881713	10.917755903942	0.902485711505335	0.902485711505335	5	17353288	17354040	753	-	19	25	35	49	44	46	"c(""AT5G43240.1"", ""AT5G43240.2"", ""AT5G43240.4"", ""AT5G43240.3"")"
AT4G12460	E007	65.0443715002912	0.00641641271844896	19.2406299375933	1.152345657283E-05	0.00161128987944134	10.3964607084248	14.1784643481706	0.902336737662099	0.902336737662099	4	7392441	7392687	247	+	24	49	30	105	97	103	"c(""AT4G12460.9"", ""AT4G12460.3"")"
AT4G32060+AT4G32050	E003	28.4740536384706	0.00827601047083591	11.3018607141446	0.000774294542728332	0.044159524942452	7.1684676887933	9.78615373543593	0.901556803364638	0.901556803364638	4	15497240	15497376	137	+	20	20	24	30	43	37	AT4G32050.1
AT4G19640	E006	35.2966956065791	0.00533260558280196	14.8211512584678	0.00011820232731012	0.0109257093991106	7.98956738205393	10.9009497489554	0.900744559484461	0.900744559484461	4	10687880	10688404	525	-	15	30	29	55	54	39	AT4G19640.3
AT5G48220	E004	51.7751320808721	0.00393015436301611	21.8619843601939	2.92981026036346E-06	0.000488928010080003	13.3124671735326	9.76544740601236	-0.90031111659688	0.90031111659688	5	19550132	19550192	61	+	37	61	77	49	42	49	"c(""AT5G48220.2"", ""AT5G48220.3"")"
AT3G04780+AT3G04770	E006	404.513738823747	0.000625391158099499	157.495057723139	3.99001286325145E-36	9.88043024024185E-33	25.8380336258048	34.7844891883441	0.89909735306594	0.89909735306594	3	1310220	1310482	263	-	143	277	261	670	619	581	"c(""AT3G04770.2"", ""AT3G04770.1"")"
AT1G07890	E010	162.787981337095	0.0064960559167826	29.6764510193316	5.10512405091066E-08	1.31508338177234E-05	16.8342434255334	22.8432296164689	0.898950022196489	0.898950022196489	1	2437742	2437751	10	+	76	130	106	222	272	211	"c(""AT1G07890.3"", ""AT1G07890.5"", ""AT1G07890.2"", ""AT1G07890.4"", ""AT1G07890.8"")"
AT3G59520+AT3G59530	E001	321.686556045169	0.00162939217253359	166.523203942662	4.25185476218683E-38	1.10641908752295E-34	32.5852266654007	24.1664197095385	-0.898768501403827	0.898768501403827	3	21991826	21993252	1427	+	186	319	349	369	420	345	AT3G59520.1
AT5G63160	E006	44.6346681536305	0.00957145787771378	13.5250401340181	0.000235401355552392	0.0185434428516976	8.49214732425671	11.5694512036302	0.896969605573194	0.896969605573194	5	25334688	25335033	346	-	12	28	23	77	86	59	AT5G63160.3
AT2G46810	E004	100.699128384127	0.00733962874279054	24.0145693470442	9.56094878145511E-07	0.000179888782649118	13.1155825494044	17.8277574470126	0.896844653014988	0.896844653014988	2	19240811	19241167	357	+	55	72	51	128	161	155	"c(""AT2G46810.2"", ""AT2G46810.4"")"
AT5G44020+AT5G44030	E016	413.502007616191	0.00198799398486189	131.356508562204	2.06902292350626E-30	3.73714222877548E-27	26.4894655193378	35.6092726114649	0.896670521160623	0.896670521160623	5	17717146	17717691	546	+	196	291	297	622	561	607	"c(""AT5G44030.3"", ""AT5G44030.1"", ""AT5G44030.2"")"
AT1G02960	E003	81.6409922733766	0.00228131320027431	33.6123526549096	6.72642054348438E-09	2.05309611538997E-06	15.9331805590812	11.7208835439917	-0.894824595850239	0.894824595850239	1	667282	667372	91	-	81	125	126	52	59	42	"c(""AT1G02960.4"", ""AT1G02960.5"", ""AT1G02960.3"")"
AT4G24990+AT4G25000	E009	90.0639151708993	0.00327089603291478	31.2667437674247	2.2489938158535E-08	6.27796400996342E-06	16.6618433865985	12.2626757202285	-0.894288781400382	0.894288781400382	4	12852433	12852798	366	-	98	138	128	65	62	40	AT4G25000.1
AT1G21651+AT1G21650	E037	51.7637434257433	0.0107077608667277	14.5291885304756	0.00013800467702939	0.0122544002685496	13.2547451702333	9.74326312036939	-0.894251016769241	0.894251016769241	1	7601186	7601314	129	-	41	62	77	41	62	32	"c(""AT1G21651.1"", ""AT1G21650.3"")"
AT1G11840	E007	53.7593101744201	0.0037102597140257	21.7753450051747	3.06513762970396E-06	0.000509848949391603	9.89851311836796	13.4581911468182	0.892771029806536	0.892771029806536	1	3995905	3996012	108	+	24	51	44	71	73	72	AT1G11840.6
AT1G52510	E013	81.0277487890716	0.00803226925218447	20.0526856665907	7.53376565362632E-06	0.00112625028315604	12.0077605678827	16.3063996739612	0.892260146081929	0.892260146081929	1	19564837	19564981	145	-	42	69	52	123	134	86	AT1G52510.2
AT3G06880	E011	32.5122683776033	0.0102955844631565	11.2276730496408	0.000805866210204895	0.0454368855133153	10.3547539959696	7.61332431940954	-0.89116558790082	0.89116558790082	3	2171384	2171497	114	-	30	50	41	25	34	15	AT3G06880.4
AT1G72330+AT1G72340	E008	109.051662928049	0.00163606206122635	45.6837693478277	1.38969503499728E-11	6.23859294512082E-09	12.6986262928744	17.2248642909825	0.890006541438964	0.890006541438964	1	27234730	27234808	79	+	27	47	48	208	186	179	"c(""AT1G72330.1"", ""AT1G72330.2"", ""AT1G72330.3"")"
AT5G63460	E008	50.4468914761982	0.00468760487245961	19.4322112290291	1.04234145536553E-05	0.00148727401154526	12.6457012920248	9.30750165399044	-0.889977558224961	0.889977558224961	5	25414413	25414448	36	-	45	72	88	39	33	26	AT5G63460.4
AT4G18140+AT4G18130	E011	106.274690027441	0.00296439740834782	44.8491432880161	2.12813961467764E-11	9.36198495820796E-09	18.5143901072132	13.6586480918602	-0.889617000648608	0.889617000648608	4	10047046	10047250	205	-	104	139	156	75	98	62	"c(""AT4G18140.4"", ""AT4G18140.3"", ""AT4G18140.6"", ""AT4G18140.5"")"
AT4G08980	E006	47.3738441274093	0.00764691884398545	14.076366776172	0.000175535568962297	0.0148239691434441	8.79481092961763	11.93089683304	0.884937031777404	0.884937031777404	4	5758485	5758589	105	+	19	30	20	85	84	61	AT4G08980.2
AT4G31390+AT4G31400	E024	32.302922088973	0.00616034619871499	12.8448307219395	0.000338412823503116	0.0243927327664006	7.65320830172982	10.3846549034403	0.884410154884264	0.884410154884264	4	15238101	15238196	96	+	15	22	30	53	48	35	"c(""AT4G31400.2"", ""AT4G31400.1"")"
AT1G79830+AT1G79820	E013	89.6938883253832	0.012367086457652	14.763134406863	0.000121895445173562	0.0111662337097238	12.6498457212512	17.1154143723632	0.882526288886154	0.882526288886154	1	30025211	30025310	100	-	43	70	70	123	103	146	"c(""AT1G79820.4"", ""AT1G79820.3"", ""AT1G79820.5"", ""AT1G79820.1"", ""AT1G79820.2"")"
AT5G53470+AT5G53460	E032	157.205955050162	0.00119727745562139	63.5635576215535	1.55275265729862E-15	1.04558822576779E-12	22.2895304615514	16.5214009553096	-0.881166170263431	0.881166170263431	5	21712215	21712614	400	+	153	217	231	125	112	98	AT5G53470.1
AT1G77930	E006	124.953439479102	0.00195448882437533	47.7995920253207	4.72090263432223E-12	2.28643590361985E-09	15.0587378112031	20.3242363796415	0.879446346742405	0.879446346742405	1	29302164	29302248	85	+	65	90	122	172	162	165	AT1G77930.3
AT5G39340+AT5G39350	E016	236.691135169052	0.00663287650999508	35.834717332289	2.14786229314516E-09	7.10692452298655E-07	20.5366839929553	27.5935880919916	0.878156122308256	0.878156122308256	5	15750892	15752962	2071	+	109	188	208	336	292	340	AT5G39350.1
AT3G52075+AT3G52060+AT3G52072	E012	46.0607896523248	0.012669177974915	17.2222793160961	3.32513897025457E-05	0.00394040160816896	9.25242496287157	12.5201687155108	0.878152731149543	0.878152731149543	3	19313247	19313420	174	-	29	28	56	68	55	49	"c(""AT3G52072.5"", ""AT3G52072.2"", ""AT3G52072.4"", ""AT3G52072.3"", ""AT3G52072.6"", ""AT3G52072.7"", ""AT3G52072.1"", ""AT3G52075.1"")"
AT1G64105+AT1G64100	E002	30.2209617516541	0.0114472570864153	11.0308457216205	0.000896082579165678	0.0490815406276513	7.43351528530545	10.0652603491185	0.878066257958801	0.878066257958801	1	23792260	23793581	1322	+	14	30	22	42	40	40	"c(""AT1G64100.2"", ""AT1G64100.3"", ""AT1G64100.1"")"
AT5G59950	E006	75.7009271796035	0.00805564541668489	18.9508113544065	1.34132226338168E-05	0.00182726891834063	15.6562342806883	11.5849864591764	-0.877453670816394	0.877453670816394	5	24140406	24140601	196	+	80	87	110	72	54	46	AT5G59950.2
AT5G61810+AT5G61800	E001	50.9940182217302	0.0145504201406493	12.0896324269824	0.000507029690930966	0.0326664995588046	9.71344548147331	13.1343001103751	0.876556654952627	0.876556654952627	5	24829987	24831573	1587	-	30	44	49	44	80	67	AT5G61800.1
AT2G43910	E010	57.4093556996278	0.00516961718010705	19.4835618734145	1.01469146397394E-05	0.00145458058322987	10.055736752393	13.5941673856262	0.876348705437993	0.876348705437993	2	18186254	18186409	156	-	17	38	49	99	95	68	AT2G43910.3
AT3G01790	E004	47.0501145719511	0.00530405621497058	17.4941832415534	2.88188050151098E-05	0.00349093571893915	9.29603125671511	12.5671235907914	0.875415129478831	0.875415129478831	3	284099	284450	352	-	18	40	45	70	57	65	AT3G01790.3
AT3G59520+AT3G59530	E006	143.740899188877	0.0034616506364387	42.4466053218794	7.26383769811153E-11	3.02226829753675E-08	14.6452956341399	19.7437268139411	0.875322831349304	0.875322831349304	3	21993666	21994086	421	+	45	60	59	277	259	214	"c(""AT3G59530.2"", ""AT3G59530.1"", ""AT3G59530.3"")"
AT4G21410+AT4G03065+AT4G21400	E017	105.410564302864	0.0211002261464948	11.1988442336203	0.000818482954365438	0.0459647595766335	18.7302057887993	13.8925206624985	-0.874190136195399	0.874190136195399	4	11400869	11401477	609	-	106	93	149	121	101	62	"c(""AT4G21400.7"", ""AT4G21400.6"", ""AT4G21400.3"", ""AT4G21400.2"", ""AT4G21400.4"", ""AT4G21400.8"", ""AT4G21400.5"", ""AT4G21400.1"")"
AT3G10490	E005	33.2462606801321	0.00648314587079456	12.5048064673188	0.000405906389781933	0.0278321581533821	7.67257669858449	10.3725991465476	0.873723572154844	0.873723572154844	3	3268566	3268719	154	+	11	21	29	50	58	42	"c(""AT3G10490.3"", ""AT3G10490.4"")"
AT1G12900	E003	2380.32050323714	0.00889231767633861	28.780387700802	8.10678962287474E-08	1.99780964815403E-05	59.8960606320616	76.487479125171	0.871010217089136	0.871010217089136	1	4392486	4392609	124	-	1139	1876	1967	3575	4090	2312	"c(""AT1G12900.1"", ""AT1G12900.5"", ""AT1G12900.2"", ""AT1G12900.3"")"
AT5G61310+AT5G61300	E015	65.2880449962739	0.00255698756052823	27.0709131905621	1.96126879395836E-07	4.40869103860069E-05	14.6268437216534	10.844871468214	-0.870589032945905	0.870589032945905	5	24654770	24654795	26	-	57	96	84	50	54	50	"c(""AT5G61310.6"", ""AT5G61310.3"", ""AT5G61310.2"")"
AT5G44530	E013	30.8753805398132	0.00671721882812332	12.7874009343823	0.000348961607348952	0.0250121734716548	7.54103278048399	10.1827732483316	0.870182233708533	0.870182233708533	5	17941194	17941292	99	+	14	24	29	44	50	33	AT5G44530.1
AT5G43710	E004	40.9835759646957	0.00552212461301041	16.4936550053366	4.88131541990427E-05	0.00537224628256561	8.78549808665824	11.8529682462796	0.868956347429209	0.868956347429209	5	17552651	17552774	124	-	21	37	44	61	54	39	AT5G43710.3
AT4G35090	E013	148.58612033909	0.00972520849689663	21.380254226196	3.76630166058362E-06	0.000616068906495219	22.2549344546702	16.5683107726379	-0.868266875562368	0.868266875562368	4	16703287	16703486	200	-	132	134	175	173	131	148	"c(""AT4G35090.1"", ""AT4G35090.3"")"
AT1G50460	E008	212.298264683152	0.00191129268739921	68.6970489415016	1.14812603545832E-16	8.59862391336178E-14	19.8432298839381	26.5806695383869	0.867319147154139	0.867319147154139	1	18696591	18696718	128	+	143	236	244	225	240	211	"c(""AT1G50460.2"", ""AT1G50460.3"", ""AT1G50460.1"")"
AT5G48220	E005	71.2414325008006	0.00276637663014336	28.311942665681	1.03256972883179E-07	2.47317364223938E-05	15.503494757058	11.5139424516931	-0.86667651296002	0.86667651296002	5	19550193	19550226	34	+	51	87	100	63	63	69	"c(""AT5G48220.2"", ""AT5G48220.3"", ""AT5G48220.4"")"
AT1G07280	E005	44.6190555374764	0.00597041481737308	16.9326348258445	3.87299803282172E-05	0.00445743169399639	9.19220877111667	12.3882161267451	0.866254956212918	0.866254956212918	1	2238181	2238307	127	+	26	44	56	43	55	51	AT1G07280.3
AT1G06500	E002	31.6581410045998	0.00631963006786326	12.3418276852562	0.000442921168619926	0.0295659508774857	10.1631376539639	7.53692419152685	-0.86615953254332	0.86615953254332	1	1989486	1989501	16	+	29	37	53	21	29	21	"c(""AT1G06500.1"", ""AT1G06500.4"", ""AT1G06500.2"")"
AT3G60820	E002	110.15417080023	0.00789981083575503	20.4598134306641	6.08965115687422E-06	0.000938698937866365	14.0082719579817	18.8312544214702	0.865816473097179	0.865816473097179	3	22471831	22471902	72	-	62	69	86	169	190	112	"c(""AT3G60820.2"", ""AT3G60820.3"", ""AT3G60820.1"")"
AT2G20810+AT2G20815	E009	27.4047224371759	0.00732639959895548	11.3878208205195	0.000739272051485603	0.0427175152670623	9.31686791580316	6.90908555979641	-0.865695833046337	0.865695833046337	2	8960761	8960923	163	+	27	44	35	19	17	20	"c(""AT2G20815.4"", ""AT2G20815.1"", ""AT2G20815.3"", ""AT2G20815.2"")"
AT2G06025	E005	54.2715851594776	0.00759234874310639	15.7692848969034	7.15547881364142E-05	0.00732515033553816	12.9122175989162	9.58946610491341	-0.864157289651324	0.864157289651324	2	2350017	2350115	99	+	59	87	73	41	38	22	"c(""AT2G06025.4"", ""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"")"
AT3G25840	E002	50.7793655749874	0.00341549233644043	19.6021814513338	9.53602571085169E-06	0.00137729635690222	12.6660776127007	9.40643622106026	-0.864012159284973	0.864012159284973	3	9452135	9452183	49	-	52	65	80	38	33	33	AT3G25840.1
AT5G64460	E016	98.6427331267198	0.00242658445306571	36.223386239493	1.75946433967898E-09	5.88519738716587E-07	13.4800718343305	18.1148204183387	0.863889153388345	0.863889153388345	5	25775306	25775354	49	-	73	88	84	113	125	117	"c(""AT5G64460.7"", ""AT5G64460.10"", ""AT5G64460.9"", ""AT5G64460.8"")"
AT4G21410+AT4G03065+AT4G21400	E012	68.3153968047637	0.00332905769362026	25.2194670643066	5.11631535339011E-07	0.000104040780954435	15.0885486950858	11.2152701585157	-0.863781367518496	0.863781367518496	4	11400166	11400376	211	-	63	67	97	62	65	56	"c(""AT4G21400.7"", ""AT4G21400.6"", ""AT4G21400.3"", ""AT4G21400.2"", ""AT4G21400.4"", ""AT4G21400.8"", ""AT4G21400.5"", ""AT4G21400.1"")"
AT4G00700+AT4G00690+AT4G00695	E006	43.664822334336	0.00422112623538878	34.9215198343257	3.43265852180748E-09	1.093394321272E-06	8.56863491428791	11.5333030583089	0.861904249915648	0.861904249915648	4	282397	282519	123	+	16	22	30	60	78	69	AT4G00690.1
AT4G32850	E030	34.8411972321221	0.00482114921916511	14.9290054012677	0.000111633384813386	0.010444286148933	8.05863406364921	10.8470840176153	0.861440788291224	0.861440788291224	4	15854702	15854709	8	+	17	33	31	49	46	41	"c(""AT4G32850.15"", ""AT4G32850.13"", ""AT4G32850.14"", ""AT4G32850.12"", ""AT4G32850.5"", ""AT4G32850.1"", ""AT4G32850.10"", ""AT4G32850.6"", ""AT4G32850.3"", ""AT4G32850.2"", ""AT4G32850.11"", ""AT4G32850.7"", ""AT4G32850.16"", ""AT4G32850.17"", ""AT4G32850.4"")"
AT1G50460	E007	114.592132478117	0.0114987048054656	17.5854143328647	2.74687109393899E-05	0.00336842746847007	14.6716507616939	19.663063157455	0.858020530774462	0.858020530774462	1	18696396	18696494	99	+	69	139	132	110	119	133	"c(""AT1G50460.2"", ""AT1G50460.3"", ""AT1G50460.1"")"
AT1G16720	E012	80.9587532056643	0.00675198972952541	19.7128205817152	8.99955749567951E-06	0.00131180579287321	12.2586169646071	16.4506279530727	0.857905817879072	0.857905817879072	1	5725726	5725824	99	+	48	83	61	111	118	80	AT1G16720.2
AT2G34410+AT2G08665	E003	77.8316478083808	0.00350049981617511	27.516821727963	1.55734083209104E-07	3.57931943040326E-05	16.1761445437737	12.0618783262673	-0.855720733434432	0.855720733434432	2	14518406	14518751	346	+	56	88	112	77	61	79	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT1G73170	E014	45.3479779946512	0.00444203955156602	17.2008923773207	3.36278352805263E-05	0.00397450465790546	12.2519542864796	9.12417484751126	-0.85561509981093	0.85561509981093	1	27514351	27514354	4	-	34	69	63	34	43	32	AT1G73170.2
AT2G35840+AT2G35850	E014	60.3015392820939	0.00331637933703256	22.7429893863236	1.85178466620041E-06	0.000326411595639207	14.254794181607	10.6242655668096	-0.855086491416417	0.855086491416417	2	15056735	15056752	18	+	45	68	89	57	57	51	AT2G35840.3
AT5G11640+AT5G11630	E002	105.098236993157	0.00797207530983197	20.0181309966787	7.67113507096229E-06	0.00114123000721399	13.4341944768865	17.9910111882331	0.853690194736204	0.853690194736204	5	3740759	3740877	119	+	55	49	74	153	184	141	"c(""AT5G11630.2"", ""AT5G11630.1"", ""AT5G11630.3"")"
AT1G50460	E001	507.022880563134	0.00189780281856626	113.30546954783	1.84966329625699E-26	2.78410593994447E-23	30.2818746841688	39.976561433666	0.852972623028316	0.852972623028316	1	18693644	18694302	659	+	372	521	596	593	541	470	"c(""AT1G50460.2"", ""AT1G50460.1"")"
AT2G02170	E012	102.141998582646	0.00206640225079995	38.9220192511447	4.4107726293628E-10	1.59713660798602E-07	18.0535069259435	13.4886562919849	-0.852082180750392	0.852082180750392	2	558759	558891	133	-	102	131	144	72	88	70	"c(""AT2G02170.3"", ""AT2G02170.4"", ""AT2G02170.2"", ""AT2G02170.5"", ""AT2G02170.1"")"
AT1G04500	E007	14.2053482873124	0.0274765807175569	22.8695660562371	1.73375382686985E-06	0.000306662701658213	6.72097263538541	5.00645933514787	-0.85130081245386	0.85130081245386	1	1222489	1223181	693	-	8	8	10	24	18	20	"c(""AT1G04500.2"", ""AT1G04500.3"", ""AT1G04500.1"", ""AT1G04500.4"")"
AT3G57130	E002	24.277556583984	0.01203898971149	11.7329553911373	0.000614030058314216	0.0373946984740109	8.54469812577972	6.36836174195156	-0.85070307317124	0.85070307317124	3	21147615	21148305	691	+	26	39	36	11	19	12	"c(""AT3G57130.2"", ""AT3G57130.1"")"
AT5G62130	E008	88.546828041799	0.00665883459035745	20.959176594091	4.69175036517298E-06	0.000747246859604514	12.4558652188948	16.6673270463886	0.849783588180429	0.849783588180429	5	24952053	24952131	79	-	47	67	46	133	147	111	"c(""AT5G62130.3"", ""AT5G62130.2"")"
AT4G11970	E013	40.369953247521	0.00629896425426774	14.7113831527507	0.000125287645049321	0.0113953863414824	8.63298734612547	11.5662762427263	0.848526190391143	0.848526190391143	4	7183003	7183006	4	+	15	35	35	67	58	45	"c(""AT4G11970.3"", ""AT4G11970.4"", ""AT4G11970.7"", ""AT4G11970.2"")"
AT4G00700+AT4G00690+AT4G00695	E007	42.2049350413136	0.0071932046053832	28.4310035681159	9.70978329699262E-08	2.34025593341802E-05	8.45216024770065	11.3234827029942	0.848203321344304	0.848203321344304	4	282594	282697	104	+	18	25	23	71	76	53	AT4G00690.1
AT5G60940	E004	62.538597847845	0.00357326049672994	20.9219704048585	4.7837635609279E-06	0.000760301469471285	10.368482795936	13.8790825621783	0.847935321012181	0.847935321012181	5	24523688	24523779	92	+	21	36	45	109	105	81	AT5G60940.2
AT1G04280	E010	31.3364001919643	0.00612106399135931	12.4277342408135	0.000423004778663188	0.0286430474665548	7.74045192485582	10.3708919803241	0.847752440211696	0.847752440211696	1	1146523	1147091	569	-	19	39	41	37	30	27	"c(""AT1G04280.2"", ""AT1G04280.1"")"
AT3G44300	E001	42.7673231118335	0.00660866951690534	15.1024610438012	0.000101830447504995	0.00972870479492338	11.2568964067914	8.40480839022268	-0.847342445065335	0.847342445065335	3	15983199	15983459	261	+	41	67	77	33	19	18	AT3G44300.1
AT2G45070	E002	120.068954147025	0.00786109490753529	21.282283513512	3.96378005390649E-06	0.000644390680596687	14.8219656446923	19.7866526704451	0.846721510200081	0.846721510200081	2	18587017	18587081	65	-	48	115	93	191	186	124	"c(""AT2G45070.2"", ""AT2G45070.3"", ""AT2G45070.4"")"
AT1G73950	E011	40.5439983865755	0.00797055298936073	13.355503443948	0.000257665362639897	0.0198690924792082	8.61786765307869	11.5364087724674	0.846090634533253	0.846090634533253	1	27801806	27801851	46	-	12	35	35	61	62	52	"c(""AT1G73950.1"", ""AT1G73950.2"")"
AT3G06040	E002	55.4673407852781	0.00306287701760347	19.6459224455172	9.32019897560908E-06	0.00134866178013691	9.77085396129183	13.0670367394174	0.844518269670496	0.844518269670496	3	1824376	1824484	109	-	27	32	34	89	84	80	"c(""AT3G06040.1"", ""AT3G06040.2"")"
AT1G65270	E011	44.0396985629863	0.00459947967713604	16.1275099351956	5.92175777461841E-05	0.00627444769590866	9.02778746238474	12.0758071996087	0.844279713710304	0.844279713710304	1	24244795	24245074	280	+	19	30	46	62	61	58	"c(""AT1G65270.2"", ""AT1G65270.3"", ""AT1G65270.1"")"
AT5G09690+AT5G09680	E016	73.0807239133493	0.00477277280404778	26.7469970886361	2.31911844841884E-07	5.17520720037419E-05	11.4608636355082	15.3099596489522	0.843399886420635	0.843399886420635	5	3001165	3001244	80	-	27	65	48	99	133	89	"c(""AT5G09690.6"", ""AT5G09690.8"", ""AT5G09690.4"", ""AT5G09690.1"", ""AT5G09690.9"", ""AT5G09690.3"", ""AT5G09690.13"", ""AT5G09690.2"", ""AT5G09690.7"", ""AT5G09690.11"", ""AT5G09690.12"", ""AT5G09690.5"", ""AT5G09690.10"")"
